,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
6077,244,2,3,9999676.0,1,10000662.0,1,8,0,1,1,2,0,91.59630802,-2.843996628,-4.719423869,2101.970789,200.9398968,6.319351504,3.695504989,6.06965795,-14.71740503,18.48758443,7.086423321,2.450339241,-0.090560966,83.67862374,-5.607439174,-3.387968278,0.414737391,80.95050851,-13.73650634,18.34719572,,,,,11.20542389,6.854581706,16.07072077,0.084277954,-5.1615290080000005,10.82903083,-3.333558022,50.0,6.0906370339999985,10.73315566,-132.7754747,-7.092577494,-9.213879739,28.43483432,-12.84307365,0,1
6082,267,5,4,10000646.0,1,1000018214.0,0,8,0,1,2,1,0,72.94786055,0.366108243,-3.015202375,1504.722876,254.0308932,6.410793922000001,2.4776898330000003,5.440046491,-49.12225816,4.26684068,15.08599702,2.66052102,0.909264838,67.03032113,-8.744514807,-0.198792205,0.525893513,95.22762401,-17.65340273,5.662196377999999,,,,,9.966580042999999,8.81872056,-0.547062335,0.062560425,-8.862717752,2.161617317,-2.221448613,50.0,6.409699468,5.149274609,-105.9653041,-0.7296710190000001,-10.06008879,18.39176026,-29.72039238,0,1
6083,281,7,6,10000646.0,1,9999668.0,0,8,2,1,2,0,0,74.007789,0.217988171,-4.0319248660000016,1400.197178,266.38813500000003,6.48098635,2.40402552,5.173166789,-51.48795539,0.8025008309999999,13.49225068,2.395940034,-0.271563895,68.33778336,-9.249965704,-1.534879456,0.520454459,101.9783287,1.76916692,28.85851533,2625.877747,,,,63.00736469,57.89090415,29.69200066,0.441936646,-8.171768421,0.362794557,-2.038692505,50.0,6.462648467999999,7.159087723,-107.3845088,-1.155406727,-9.572806478,18.0330919,-31.74905339,1,1
6087,297,4,2,9999666.0,1,1000026074.0,1,9,0,0,1,1,0,88.40752985,-2.7292192,-2.873121684,1910.761923,209.753027,6.693889338,1.262158909,5.599490273,-23.02684687,13.36353413,7.658383615,2.22221203,-0.783856842,80.41164068,-7.025212666,-1.435762038,0.4341750070000001,97.06950682,-9.48197399,-0.505584472,,,,,13.07975532,10.45570972,3.053984002,0.089547729,-4.957762976000001,7.9661861960000016,-1.021120499,50.0,6.4452625710000016,6.180130469,-128.27330220000002,-6.896973257999999,-8.197422045,28.42079472,-19.00234377,0,1
6090,7,1,7,1000018219.0,0,8882062.0,1,1,0,3,2,1,0,89.84282567,-3.510721522,0.348983919,2307.960251,165.4114191,6.67330886,-0.504511479,4.871850059,-14.21028764,22.55104067,-5.8783028160000015,2.163165499,-0.664169012,80.19911193,-6.150122024,-0.7509854640000001,0.436382289,87.18752738,-3.3988615230000003,4.077716749,,,,,24.81684618,21.38018566,5.63084469,0.194241333,3.1983991210000005,13.02910301,0.474993635,50.0,6.3165079839999985,-0.570962405,-130.0820229,-8.515872488,5.348302325,33.41430258,-10.3870297,0,1
6094,52,3,7,1000018219.0,0,1000026068.0,1,2,2,2,2,0,0,89.1045772,-1.58861924,0.30945091,2315.450348,149.526977,6.576587402,-0.495449813,4.730997445,-19.18000263,17.40526346,-10.2616886,3.470841628,-1.057034802,81.53714021,-5.1070017960000005,-1.580622344,0.435336045,96.30979272,-13.51898532,2.746675309,,,,,14.85208347,13.13799556,6.6620913160000015,0.100702515,5.392703765,9.437061327,0.473171534,50.0,6.39999623,-0.29886297100000003,-129.4559222,-4.338596512,9.167903583,26.56990832,-16.13050674,1,1
6100,89,4,3,1000018219.0,0,10000075.0,0,3,1,2,0,0,1,86.10550098,-3.190649522,2.267354399,2273.776747,144.2283919,6.531489272999999,-0.728863901,4.815810425,-20.83520532,19.13232504,-13.81133509,1.767717299,0.268826016,77.31467379,-7.04613595,-0.307109895,0.455014436,106.2230565,4.29293663,9.481468397,,,,,92.63783854,87.35512555,8.949217012,0.645940552,7.964526271,11.05100173,0.515247776,50.0,6.197131716,-4.431145192,-124.6522337,-7.714899615,12.28913846,29.57430209,-15.12252713,1,1
6103,113,3,5,8880674.0,1,674951.0,1,3,2,1,2,1,0,88.62573929999998,-2.764386813,-3.762671754,2330.341618,212.9243143,6.180961637999999,1.44294629,6.245458312,-16.63890188,19.02929252,12.34377526,2.237597912,-1.003310942,79.74055296,-5.928047264,-1.409735116,0.429845199,94.91561690000002,-16.70203804,-15.38746383,,,,,8.561547917999999,7.094159145,-6.285271889,0.055305786,-8.003811784,11.34465324,-1.169203416,50.0,5.966936139,8.086166972000001,-128.53618319999998,-6.714614519,-13.16347512,30.85089599,-13.516056,0,1
6106,152,3,4,8880674.0,1,1000018217.0,0,4,1,1,2,1,0,86.76896561,-1.850249052,-1.915635827,2035.224719,209.4778084,6.1223562970000005,1.379149834,6.142001235,-16.94184968,21.09501877,11.94441948,2.999357568,0.60381395,76.26625497,-5.109621025,0.390062067,0.443888502,53.57921242,11.94575183,-31.59068531,,,,,73.58589661,72.00388172,-33.87962608,1.017758179,-7.3354473910000015,12.33976843,-1.239387631,50.0,5.972998487999999,3.86305589,-125.9043358,-4.563134655,-11.28737247,35.39994409,-13.18630928,0,1
6115,191,5,3,8890663.0,1,8881192.0,0,6,2,1,1,1,0,87.35286498,-1.407890956,-2.083279401,1979.858576,231.1274538,6.0974561660000015,2.101004015,5.543020974,-26.46015343,11.04795888,13.749066399999998,2.575700964,1.299175507,78.85315628,-6.3700114710000015,0.507380489,0.440792425,78.53223189,-21.03167305,13.71712155,,,,,7.200252909,6.50145398,1.735016575,0.060136108,-8.023042435,6.361225711,-1.929617295,50.0,5.9583747360000014,4.155193369,-126.8414615,-4.0024553560000005,-12.87168512,29.63170402,-21.9684819,0,1
6116,192,1,1,8880674.0,1,663837.0,1,6,0,0,0,1,0,86.44923893,-2.595949868,-3.084544947,1936.937027,207.5582582,6.122790301,1.436081563,6.107823128,-20.68578817,16.82226032,8.797269917000001,1.993644176,-0.685525465,78.17664996,-6.506348903999998,-1.413780672,0.44079205,76.88887303,-13.15826939,-25.87505355,,,,,10.14208732,8.135366814,-17.12353312,0.077102661,-5.775802911,9.997775782,-1.203990717,50.0,5.912587382999999,6.498866165,-125.4826207,-6.316108465,-9.085689308,28.56828637,-16.44693911,0,1
6118,197,3,2,8880674.0,1,1000018217.0,0,6,2,0,1,1,0,86.09775853,-1.2364173859999998,-2.4582196730000003,1911.176995,237.5483753,5.900218896,1.833923971,6.174845472,-26.58594239,11.23145718,17.71866476,2.54175578,1.039103751,77.48472409,-6.290057816,0.924861586,0.442606054,75.07348227,-10.55509039,37.66412377,,,,,16.44632358,14.40522037,26.04636315,0.142654419,-10.52204451,6.562155486,-1.6571837619999998,50.0,5.793379971,4.85180609,-125.1054281,-3.481382969,-16.35351776,29.791122700000006,-21.9750491,0,1
6120,206,3,3,1000018213.0,0,8892512.0,0,7,1,2,0,1,0,87.15131969,-3.722722518,3.191810252,2162.698489,156.5046478,7.124073551,-2.34178361,5.840791965,-17.44481292,20.46872047,-8.913575118999999,2.200720451,-0.115502511,77.60401871,-7.024641454,1.493955053,0.44316826,78.07893089,-25.90505355,43.19356272,,,,,5.882388934,4.454274458,33.09569411,0.044144897,5.99272045,12.45326839,2.087078269,50.0,6.810457538,-6.757189866,-126.1577096,-8.76538743,9.379716132999999,32.55626136,-12.68237973,0,1
6121,209,5,2,1000018213.0,0,8882062.0,1,7,2,1,0,1,0,87.57431287,-3.58331311,3.561791627,2241.47168,142.4197571,6.909988677,-2.220411329,5.719091698,-22.04194833,14.85807023,-11.4607938,1.724909618,0.14618220099999998,79.9508972,-7.690240612999999,1.4113261069999998,0.437204689,101.4354688,-0.344419404,-20.51263859,,,,,41.60382679,33.38115383,-18.58762828,0.287781372,7.180142621,9.011079052000001,1.92986234,50.0,6.596502123,-7.526119751,-126.9334867,-8.685234727000001,11.66896815,26.92602363,-17.52949343,0,1
6125,239,4,2,1000018213.0,0,8881192.0,0,8,2,1,0,1,0,87.68324656,-3.27590811,3.502810057,2119.848668,149.26074430000003,7.109374141,-2.014759346,5.53513788,-20.31355494,17.15731048,-10.22412268,2.345869336,0.41100671,78.99398025,-7.07759504,1.5786327269999998,0.440573509,92.03889938,-8.468202274,28.69071502,,,,,16.89000821,14.51117229,23.56715963,0.124834595,6.61057535,10.24542652,1.717507085,50.0,6.811462715,-7.431281284,-126.9842308,-7.960713292999999,10.61570036,30.00794883,-15.7212631,0,1
6127,274,6,2,10000094.0,0,8888443.0,1,8,1,0,1,0,1,90.91783571,-2.740082039,1.663896739,2145.702099,148.6434942,6.171449403,-1.214722054,5.730883352,-22.41724537,11.62694483,-7.1045133960000015,1.748829235,-0.25695224,83.07587017,-6.923757489,0.328712342,0.419945588,108.4024324,-8.554109857,-16.001310500000002,,,,,12.681,10.05626996,-12.69626091,0.071305542,4.2913066839999985,7.028577545,1.080530753,50.0,5.929410905,-3.595708067,-132.0942408,-7.086551039,7.557003343,29.01204508,-19.7967034,1,1
6128,276,7,2,10000094.0,0,9999668.0,0,8,1,0,1,2,0,83.90346091,-0.836905949,1.81028284,,268.7650152,5.922753987999999,-1.409630995,5.371078868,-40.52373428,0.13191599199999998,7.892303322,1.7607681430000002,0.945681828,76.68796743,-8.353749524,3.2854737610000004,0.458914705,54.52590823,3.324288392,-40.47085558,5241.533436,,,,41.47946821,38.40572472,-44.48105978,0.516229858,-3.638447674,0.32372170100000003,1.24205137,50.0,5.819661755,-4.114355315,-121.8991086,-3.124891931,-5.427311846,25.89690307,-31.69116718,0,1
6135,27,2,7,8892520.0,0,8894845.0,0,1,1,1,2,1,0,87.02797755,-0.999132398,4.079986084,2439.2396320000007,157.62415959999996,5.680425425,-2.888752831,4.880032271,-21.86092517,16.56181522,-6.832991372,2.910980992,0.408132629,79.28166973,-5.027269588,2.820425097,0.446134374,93.28478402,1.435162289,-13.65895624,2919.317791,,,,71.08202188,64.37748847,-15.56173588,0.554000854,4.709615012,8.902413849,2.493517315,50.0,5.564165516,-8.744113309,-126.14449609999998,-3.017359955,7.577362698,26.01466822,-17.85083563,0,1
6147,102,1,5,8892520.0,0,8894845.0,0,4,0,3,1,1,0,84.36201283,-1.735534106,4.247821137,2330.480092,149.53991630000004,5.8147794,-2.775287362,5.203990802,-22.2118319,17.92054835,-10.5613913,2.326753414,0.346453829,77.51062246,-5.832592227999999,2.2969691080000003,0.455951845,74.21441418,-10.92401101,46.37163705,,,,,14.38171595,12.41065292,35.69892352,0.120653687,6.6516127360000015,9.866171323,2.389805662,50.0,5.637324856,-8.723048972,-122.3576138,-4.485320574,10.15006675,22.65943692,-17.11870762,0,1
6149,113,1,6,9999664.0,0,10000074.0,1,5,0,2,2,1,0,84.24458911,-1.105316982,1.915698552,1977.867922,119.143186,6.441943143,-1.415387821,6.350597671,-29.22220815,9.070471127000001,-16.33212523,2.988777016,-1.012613133,77.80443026,-6.603707400000001,-1.173227569,0.445378651,86.61897387,-32.78147077,20.69970549,,,,,5.015664677,4.291296755,31.04259314,0.041149292,9.437328578999999,5.252068086,1.284401445,50.0,6.347891537000001,-3.641420547,-122.6996125,-3.1963744610000004,14.48356941,22.7545526,-24.11364332,0,1
6150,121,3,2,9999664.0,0,8889498.0,1,5,2,0,1,0,0,86.15938116,-1.7483296030000002,3.599366617,1764.472797,116.7329241,6.215504237,-1.31649038,6.367294171,-26.72530342,10.81620283,-21.54495521,2.376136823,0.204115724,77.61571778,-6.839784904,-0.52377051,0.440988602,99.54514356,-1.800676914,22.6881652,,,,,35.65159256,29.86982593,22.83982774,0.250120239,13.06858299,6.541888836,1.066535522,50.0,6.076710447999999,-7.260697955,-125.0861488,-4.579400646,20.32430119,29.56451456,-22.00008255,1,1
6157,186,2,2,8892520.0,0,674951.0,1,7,0,1,0,2,0,80.27841981,-0.047854227,4.06955945,1675.089819,105.6629347,5.546815027999999,-2.962616503,5.294213805,-39.54819897,4.379358255,-15.76614374,2.2060929,-0.449542039,74.3096013,-7.331663069,1.155914643,0.477023797,74.59113525,-8.441513178,-10.5447277,,,,,17.37490286,15.21627875,-6.469095965,0.132770386,9.304965877999999,2.317422096,2.603678407,50.0,5.513788867000001,-7.779898902,-116.5708338,-1.3863210119999998,12.9452391,19.64351432,-28.95000845,0,1
6158,188,3,2,8892520.0,0,663837.0,1,7,2,0,1,1,0,82.64504604,-0.7886163690000001,3.962293532,1878.420143,119.1336756,5.516563777000001,-3.042653591,4.988920937,-33.05705346,9.002714572999999,-16.2232891,2.015427092,-0.647725388,76.14783073,-6.856524187000001,0.974910076,0.46677217,105.7277522,-0.371420522,-14.92979045,,,,,36.94932659,31.5333769,-13.39644748,0.240255737,9.471408613,4.894708406,2.67393058,50.0,5.41404373,-7.738851232999999,-119.9268983,-2.8119952360000005,13.90045449,21.51552426,-24.99046328,0,1
6160,211,6,4,9999666.0,1,10000074.0,1,8,2,1,2,0,2,74.9606898,-0.926472319,-1.852417986,1821.969702,102.9777337,6.845475949,1.451541177,5.236663431,-50.26281903,1.021028215,-4.639640906,1.785678306,-0.67660384,68.71208517,-10.20564741,-2.718671867,0.515420654,80.14231921,-10.93382723,-27.59097574,,,,,11.09330591,5.9063609470000005,-19.65240476,0.082495728,1.880313774,0.8247859120000001,-1.277947464,50.0,6.723802594,3.660909263,-108.8622342,-3.278910787,2.233160443,20.95167046,-31.19448903,1,1
6168,257,2,5,8892518.0,1,8894839.0,0,9,1,2,2,1,0,89.58803845,-1.7961188419999998,-3.108381904,2244.041607,220.86256980000005,6.243786455,2.115312119,5.395282557000001,-23.90588379,12.08304562,10.48212609,2.565578228,0.07331138400000001,80.64443586,-6.270817322,-1.139084376,0.431773498,98.87509891,-8.469701245,12.7677914,,,,,17.52283418,14.3653559,10.87772309,0.110437622,-6.59476348,7.017590447000001,-1.845274905,50.0,6.067134332999999,6.688083716,-129.9070269,-4.915514906,-11.0802933,31.47583334,-20.38333603,0,1
6172,14,1,1,8892522.0,1,8894839.0,0,1,0,0,0,0,0,88.46853201,-2.345099218,-2.016842429,1911.270259,198.6433656,6.593594787000001,1.967456521,5.403043361,-18.11837774,18.12135095,6.125276919,2.884026468,0.587544649,81.01735528,-5.705988195,-0.8756984879999999,0.433275355,98.66279718,3.121624775,6.969905828,1178.820582,,,,79.20835346,73.73411922,7.760086059,0.587485962,-3.794827599,10.23960997,-1.7922126630000002,50.0,6.3721910070000005,4.311448609,-128.53097659999997,-5.902252194,-6.359927244,26.17729855,-15.0130122,1,1
6177,49,4,4,8892522.0,1,9999668.0,0,2,0,1,2,2,0,83.07584549,-1.497895463,-4.253445243,1832.479597,245.2822847,5.978293897,2.237306835,6.08111694,-34.55546629999999,5.978555391,13.07052439,1.70888344,-0.615423121,75.68264997,-8.000531306000001,-1.781493466,0.458227729,56.95285492,10.47867117,-21.74837147,4561.172332,,,,70.70987481,67.9652952,-23.7766233,0.921929321,-8.402933185,3.70824706,-1.915586699,50.0,5.844140051,8.586327844,-120.5430506,-4.16241579,-12.25750014,25.31442022,-26.76476612,0,1
6178,51,5,2,8892522.0,1,1000018218.0,0,2,2,0,1,1,0,81.67519535,-0.709377535,-2.48591747,1674.50576,227.8379953,6.227958788,1.993210564,5.945060387000001,-30.83955377,11.29679497,12.51899454,2.999440609,0.729483931,73.98542371,-6.528601563,-0.113976256,0.467196917,69.02180442,-54.86649813,24.8747493,,,,,3.271493854,2.549968445,2.51082286,0.036109009,-7.567894518999998,6.346421169,-1.80244546,50.0,6.154313374,4.787925732,-118.6982025,-2.370995743,-10.66125843,25.38612441,-23.23353861,0,1
6179,52,1,1,8894855.0,0,10000074.0,1,3,0,0,0,1,0,81.15295464,-1.102213973,2.084135752,1913.084145,143.267211,6.737674652000001,-2.402466403,4.703437629,-25.23713651,18.82870968,-14.08217581,3.587640414,-1.597042386,74.49773353,-5.723569076,-0.503927799,0.47777407,41.26912395,-74.67121957,53.06439315,,,,,4.7859446210000005,4.687623897,30.15006764,0.064174194,7.821486567000001,10.01343163,2.203849173,50.0,6.603998025,-3.786326973,-117.8774855,-3.1715135780000003,11.05951154,21.36819901,-18.01514645,0,1
6181,62,1,2,8892522.0,1,8899275.0,1,3,0,1,0,1,0,90.06207861,-2.640932039,-2.055446108,2045.92036,197.8833697,6.571046403,1.586672202,5.904285486,-18.64510313,15.69010863,5.07315498,2.562797331,0.100859599,82.52610798,-6.128549507000001,-1.101519295,0.421736688,93.41935225,2.240633733,15.67861152,2853.120154,,,,85.39951899,79.00675022,19.12428496,0.679869995,-3.302060983,9.190962727,-1.4246458999999998,50.0,6.348248032000001,4.531994826,-130.908639,-6.653239922999999,-5.736018856,27.36673106,-16.20840292,0,1
6184,70,4,3,8892522.0,1,674951.0,1,3,2,1,1,1,0,78.32022059999998,-0.60373945,-1.964164512,2605.725931,77.89034345,6.270664032000001,2.048728393,5.39860237,-51.45769497,-3.618361336,-16.65464068,1.4164816480000002,-1.180248921,70.17905915,-10.2365024,-5.117978977,0.49781053,67.72707173,-6.614676818,10.70551984,,,,,14.22023654,11.59360237,13.25362021,0.119119263,8.146594924,-1.701183441,-1.862601846,50.0,6.182332412,4.394528234,-113.547424,-2.743515199,10.242793699999998,27.93975863,-34.31296318,0,1
6187,79,3,2,8894855.0,0,10000075.0,0,4,2,1,0,1,0,82.32865202,-1.733285098,4.052092214,1937.445983,143.1867439,6.94695633,-2.197322687,4.86239284,-22.26548132,21.19685586,-15.89550942,3.446624496,0.319080911,74.14054086,-5.8598312770000005,1.100808416,0.474491085,82.6265485,-0.250236351,-15.0699091,2915.994806,,,,52.02897344,46.96053944,-16.87640104,0.449077759,9.581913038,11.61154163,1.810992569,50.0,6.757680169,-7.888805812999999,-119.1776389,-4.391170411,13.59450805,25.79699473,-15.69996916,0,1
6189,87,2,5,8892522.0,1,1000018217.0,0,4,0,1,2,2,0,89.42183124,-2.593727906,-0.8168643329999999,2311.160725,191.700135,6.288662909,1.875140334,6.15553539,-20.76809033,13.61976967,2.82724795,2.16011937,1.356104863,82.21108656,-6.489982932999999,-0.28297209999999995,0.422059902,98.35814833,-0.730762812,-8.741210295,,,,,39.65630936,33.42855474,-11.09677328,0.276901245,-1.758354609,8.109689391,-1.814663375,50.0,6.081087602,1.767242465,-130.1211913,-6.541643256,-3.023667989,26.5418298,-18.22862021,0,1
6194,127,4,5,8892522.0,1,8894839.0,0,5,2,2,2,1,0,87.97207555,-1.588515672,-1.259457974,2280.420938,206.26254630000003,6.290508898,1.900211745,6.065064856,-21.81311094,14.0029886,6.925938105,3.002098719,1.311757231,80.32611207,-5.695618392999999,0.050126093,0.430735496,91.82240512,-11.06068654,-18.0246016,,,,,15.3365207,12.91185731,-21.62055699,0.107920532,-4.123094375,8.061351304,-1.806418138,50.0,6.155819247,2.599480875,-128.0061386,-4.227109158,-6.819603166,27.19765339,-18.84056359,0,1
6196,133,2,3,8894855.0,0,8892512.0,0,6,1,1,1,1,0,69.72981372,-0.42992442,3.83788452,1405.501323,141.77981780000005,6.755974983,-2.277716835,4.8441431260000005,-47.11875889,13.35860678,-10.5645871,2.42150128,0.48047873,63.40422115,-9.108205898,1.878919288,0.5597162960000001,93.06268329,0.601455327,15.85128675,2275.847715,,,,49.60277099,44.00883016,15.58353321,0.368110962,6.712742852000001,7.098612348,1.907027981,50.0,6.674545919,-6.463495075,-101.0163135,-2.156113068,6.850940173,18.34360794,-24.92929487,0,1
6206,199,5,6,8892522.0,1,8899275.0,1,7,2,3,2,1,0,88.53880138,-1.588687887,-2.394272626,2143.524604,197.3137021,6.157992986,1.844127245,6.357025707999999,-20.72465843,14.08350584,4.40042069,2.967302773,0.006227054,81.29855097,-5.499716928,-1.56120727,0.424631373,77.79074222,-20.6781277,6.44351324,,,,,7.678646187999999,6.690795209,6.394107202000001,0.06975891099999999,-3.056852489,8.147098708,-1.672993885,50.0,6.033154483,5.257577969,-128.8598393,-4.190932883,-5.155357065,26.01960891,-18.4340323,0,1
6207,200,1,1,8894855.0,0,8892512.0,0,8,0,0,0,0,0,78.85798586,-2.136616177,2.590351066,1995.395186,149.0556092,7.068903979,-2.057955765,4.589754804,-25.10775102,22.45326933,-13.48845278,2.941454776,-0.716656183,71.48091931,-6.748005561,0.099620796,0.49636037,42.34133286,-40.55699,-50.1102909,,,,,4.030531721,3.631885299,-27.69168289,0.071983032,7.752369147,12.2425195,1.80265301,50.0,6.82570197,-4.700843404,-114.2836472,-5.141954653,10.15894312,22.86164391,-16.13107422,1,1
6209,217,1,1,8892524.0,0,8894839.0,0,8,0,0,0,0,0,76.83379665,0.31788484,0.759903835,2123.26569,260.5920287,6.048498171,-1.4620923069999998,5.7964672739999985,-46.10967417,1.097088943,6.889136327999999,2.5016964980000003,-0.181223528,70.8990807,-8.277197063,2.052720234,0.49450835,46.81563503,-26.08264639,12.58382434,,,,,9.485188932,8.756751696,8.981682552,0.090744019,-3.493428632,0.502407982,1.395587194,50.0,6.047013562,-1.6801758830000002,-111.8440769,-0.6960833209999999,-4.431355962,19.9022595,-31.53675241,1,1
6211,235,5,7,8892524.0,0,1000018217.0,0,8,2,3,2,1,0,88.48409592,-2.309097763,3.369467038,2132.363723,150.81228769999996,6.018767556,-1.514305712,6.523989769,-17.10571436,18.07436728,-10.11481297,2.470265865,0.7372792459999999,80.03470209999998,-5.571208737,1.435776743,0.426893891,63.18707058,-54.78774668,38.93338766,,,,,3.831096042,3.1759716410000003,6.354207848,0.033843384,6.6531253470000005,10.72614048,1.284615164,50.0,5.850738163,-7.28242959,-128.53346770000002,-5.674054347,10.99575173,29.64219662,-14.44674423,0,1
6212,249,4,3,8890663.0,1,1000026068.0,1,9,2,1,1,0,0,77.47362194,0.06726148700000001,-3.126203989,2008.116659,211.0210813,6.195700445,2.310407287,5.569016763,-46.09239357,1.793586019,1.105669014,2.417583454,-0.520225449,70.03160486,-8.569370263,-2.917790828,0.498053167,92.95607112,4.796220404,-23.67608668,2371.204615,,,,87.89647946,82.93556247,-25.24317202,0.703878784,-1.643856459,0.938334237,-2.041807976,50.0,6.17197806,6.10674461,-112.4046979,-1.220022574,-2.061457975,24.14224849,-30.99734205,1,1
6214,269,4,3,8892524.0,0,8899275.0,1,9,2,0,2,1,0,86.55215049,-2.407105715,2.198290939,2042.936211,156.4572115,6.005662047,-1.5551387369999998,6.575584029,-21.99231979,14.10508929,-6.1603841820000005,1.964098334,-0.052933234,79.70425258,-6.562970412,1.027653049,0.432423745,95.94581002,-14.3539438,-12.64917351,,,,,8.264765865,6.805355194,-10.87919095,0.053826294,3.986647714,8.430478589,1.407148082,50.0,5.8311229220000005,-4.665171901,-125.9748452,-5.908247301,6.433824617000001,24.56611738,-18.56857735,0,1
6215,271,1,2,1000018213.0,0,8892512.0,0,10,0,0,1,1,0,80.36057054,-1.090333937,3.11734355,2242.947633,162.37907119999997,6.847343787000001,-2.541347812,5.679093592999999,-41.34589555,2.386124157,-0.7709424779999999,2.383947707,0.30288358,73.73921429,-8.782301695,2.972842364,0.47596091,88.45712151,7.225386238,31.24307878,2694.118668,91.19639526,1.260904338,61.50746288,116.6818386,87.25973972,34.29973173,1.00741394,1.323857104,1.5973872690000002,2.279280012,50.0,6.729722324,-6.3335451460000005,-116.7220495,-3.476036966,1.817559253,22.95871654,-29.98095234,0,1
6218,284,2,3,8892518.0,1,8894845.0,0,10,1,1,1,0,0,90.21132264,-1.55375366,-2.954197156,2157.183459,242.410831,6.361581703,2.099497645,5.2817267480000005,-27.00315625,8.672160187000001,16.66014379,2.650024113,0.711352667,81.14213677,-6.600727737000001,0.17363498100000002,0.429888112,88.0525003,-27.13031829,8.661032615,,,,,6.653792939,6.35933811,0.631942716,0.045065308,-9.81078536,5.1124933630000005,-1.842048278,50.0,6.200662781,6.15388168,-130.8050176,-4.519548263,-16.68968472,32.25601483,-23.47689545,1,1
6223,54,6,6,1000028166.0,0,9999672.0,1,1,1,2,2,1,0,82.55498879,-1.162965722,1.194207922,1601.841091,150.4485211,6.418213784,-1.0732086,5.49222433,-26.81728856,15.37070409,-8.737055179,3.095286673,-0.6841454,74.23997011,-6.199591203,-0.45438805,0.467483136,78.75939922,-37.49749568,-47.33621899,,,,,6.31671226,6.164224514,-22.56034477,0.046295776,5.067152824,8.600831418,0.974577158,50.0,6.298862945,-2.222272741,-119.8925753,-3.284588461,7.233260984,27.34713612,-19.89653089,0,1
6230,90,5,1,1000028166.0,0,8894845.0,0,2,2,0,0,1,0,79.78338249,-0.8547443379999999,1.84324387,1597.486641,136.9430816,6.354602084,-1.254442591,5.407222859,-32.59234901,11.92207745,-11.17878699,2.837355163,-0.458619608,73.22303892,-6.900839697,-0.241216563,0.480199728,79.78620029,-8.253086026,18.83126557,,,,,21.83102553,17.96447617,15.6497098,0.180076294,6.431493556,6.553313488,1.098275561,50.0,6.256066105,-3.3798590980000003,-116.0017275,-2.761564522,8.771885796,21.50609567,-23.23601309,0,1
6232,100,3,3,1000018221.0,0,1000028164.0,1,3,1,0,2,1,0,87.24260416,-2.058673157,3.681195219,2015.778714,151.0411379,6.103874997,-2.8356353960000003,5.917694667,-18.42619703,18.77492204,-10.40884956,2.653314802,-0.282501887,78.54565263,-5.541289889,1.7101618369999998,0.438984838,107.0824738,0.108395036,-18.9011403,1774.049248,,,,55.62801007,48.53394432,-18.50411315,0.373488159,6.8343209960000015,10.84259363,2.546681857,50.0,5.928462643,-7.816768695,-126.54168359999998,-5.132723387,10.90734006,29.61042642,-14.86964394,0,1
6238,136,4,1,1000018221.0,0,8893429.0,0,4,1,0,0,2,0,85.29760835,-1.370417333,4.965930343999999,1959.122533,124.291504,6.213778925,-2.7967993680000003,5.534796562,-27.31383221,11.3662644,-16.72095948,2.651768633,0.46258276,78.71162405,-6.427350108,1.866628405,0.447625989,89.56838988,-20.18358995,6.213122823,,,,,8.828394466,7.4687011010000015,2.084940299,0.058932495,10.1119604,6.3767441310000015,2.3765081930000003,50.0,6.07638477,-10.19286702,-123.709806,-3.87922978,15.8380756,22.20757719,-22.18633583,0,1
6249,179,1,2,1000018221.0,0,8893427.0,1,6,0,0,1,1,0,85.24855877,-1.382075227,3.623131194,1922.876746,134.0703481,6.184758429,-2.8041754830000003,5.6126520110000016,-22.98329253,15.94017188,-16.50382839,2.976846173,-0.7937394659999999,77.71222013,-5.675844612000001,0.533304335,0.44903197,106.135238,4.556130653,-11.9079352,2223.959855,,,,92.15992852,86.71328585,-12.55711025,0.642789917,9.850239307999999,8.910641704,2.505269984,50.0,6.051914432,-7.299407184,-123.752466,-3.738954452,15.23983455,25.23384678,-18.38791595,0,1
6251,187,3,1,1000018221.0,0,1000028145.0,0,6,1,0,0,1,0,84.22948394,-0.5924395579999999,4.651164382,1910.83763,127.9174365,6.034191026,-2.617319036,5.850708785,-25.64861988,13.75159841,-17.701176399999994,3.3445425980000003,0.238415122,77.09201609,-5.39442641,1.336425591,0.451773583,75.25430845,-45.39178069,37.78778007,,,,,4.824828485,4.50583641,21.87867504,0.042937622,10.78224944,7.560635466,2.249457075,50.0,5.970917962000001,-9.396886063,-122.2351444,-2.061869576,16.36111574,23.43268751,-20.70144884,0,1
