,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
944,335,3,4,8883200.0,1,8889917.0,1,8,1,2,1,0,0,86.707326,-1.937933392,-1.543177515,2109.919991,177.2240811,6.1569178089999985,1.59903646,7.353735585,-15.98931149,19.26176661,-0.935549791,3.073545289,0.12750768699999998,78.78339709,-5.029759694,-1.72474295,0.427324428,100.1834762,11.09762026,-2.744280271,1411.699015,109.9997513,17.71468001,-0.209514279,252.4681232,252.4681232,3.018833835,2.252510986,0.06081523,11.57485074,-1.5140441999999998,50.0,6.045964814,3.425200803,-126.3548515,-4.639173093999999,0.097363167,28.08174665,-13.64309634,0,0,0,1,0,0,0,1
945,377,5,5,8891138.0,1,8895213.0,1,9,2,2,2,0,0,74.88696102,1.370122281,0.448315919,2220.32256,63.67103195,5.814388545,1.321628897,5.964179378,-57.59215735,-7.263567882999999,-14.58240183,2.285541409,0.522063676,67.98385038,-9.495227241,-2.325847413,0.510597751,101.1882839,10.90404446,-21.48778904,1125.218649,100.5483287,11.73052909,-44.60838297,191.4514075,191.4514075,-26.0734884,1.567126465,8.073448856,-4.405905245,-1.349092951,50.0,5.891181958,-0.465166656,-108.8622895,1.076755728,9.499033701,22.59489496,-37.35793504,0,1,0,0,0,0,0,1
946,11,3,3,8889947.0,1,8894841.0,1,1,1,1,1,1,0,89.57966568,-1.837339018,-2.845052223,2284.786277,197.6293489,5.606488659,2.256640778,6.348692799,-17.88021517,16.23375871,5.168998175,2.422766305,0.066727617,82.01915704,-5.215291382,-1.866057155,0.420375769,71.78138199,61.75599289,22.61263571,2588.480186,89.89943824,90.14751469,63.38838335,146.14045149999995,51.01481981,35.31450829,5.213305054,-3.618537562,9.406819567000001,-2.0528504030000003,50.0,5.464695012999999,6.320248021,-130.2915763,-4.720105778,-6.225221455,27.16824711,-15.99084361,0,0,0,0,0,0,1,0
947,26,3,4,8898678.0,1,8889917.0,1,1,0,2,1,0,1,90.68799327,-2.994380104,-2.966967773,2505.032245,204.5772471,6.455102512000001,1.795327369,5.33256986,-18.22685176,16.65691846,7.633133521,2.120813562,-0.354403467,82.51883767,-6.377743032000001,-1.543115935,0.425092289,103.5272412,17.73708193,13.02781417,3802.813893,105.58531809999998,31.48680065,30.84826655,331.5373183000001,327.7269558000001,24.84341946,3.576022339,-4.909337277,9.695307817,-1.532947035,50.0,6.171634836,6.540592566,-131.5070819,-7.545859671,-8.553840248,29.20406475,-15.28131751,0,0,0,0,0,1,0,1
948,35,5,4,8898678.0,1,8889922.0,0,1,0,1,2,0,1,82.95797414,-0.061016607,-2.68792359,2060.4157800000007,261.13915,6.31703812,1.955651367,5.609762067,-39.05261416,1.98871897,13.00424037,3.00564592,0.5289387560000001,75.89866881,-7.346330357999999,-0.250443159,0.461086331,96.74738128,12.36904386,-18.88969372,3008.454469,101.0534947,16.8065285,-43.45233031,229.4584808,226.7475192,-27.58087427,2.131654663,-7.721646665,1.08023023,-1.734436171,50.0,6.286855283,5.248364928,-120.5624312,-1.3650386769999998,-11.32829019,24.14848343,-30.58926204,0,1,0,0,0,0,0,1
949,60,1,4,8898678.0,1,8889926.0,1,2,0,2,1,1,0,90.96732811,-1.933070592,-2.47045224,2445.651093,201.6088448,6.3246052000000015,1.648907483,5.52535349,-20.22171514,14.36589191,5.703305865,2.830170943,-0.186486609,82.13922819,-5.721719794,-1.398007561,0.423283926,94.4602015,56.01519962,-20.58642593,3662.132499,103.1613177,146.4467165,-38.18034363,261.8163779,66.56630097,-21.52580206,6.423447876,-3.829424018,8.286175089,-1.438060464,50.0,6.14336144,5.497524078,-132.033167,-5.165830075,-6.669511595,31.61922464,-17.74244198,0,0,1,0,0,0,0,0
950,75,2,3,8889947.0,1,8894849.0,0,3,0,1,1,1,0,81.49345367,0.478613895,-3.465116016,1635.009709,225.5373296,5.595083944,2.421548488,6.126269644,-30.21704166,11.81978593,12.08385966,3.520178872,0.221976195,73.73132958,-5.248065134,-1.172387227,0.466644858,99.1436652,22.84188381,20.00172013,1321.5312720000004,103.169934,43.97053298,38.15552504,339.0895959,329.6956516,21.78298562,4.058582153,-7.6662777,6.297510696,-2.163042929,50.0,5.61602332,6.828011468,-118.383474,0.139808239,-10.75880823,24.93895993,-23.33615974,0,0,0,0,1,0,0,0
951,77,3,2,8889947.0,1,674951.0,1,3,1,1,0,0,1,88.61115908,-0.177458184,-4.159358582,2221.630415,204.38743380000003,5.651381131,2.319391558,6.5341345120000005,-15.16915113,19.92409303,9.047659712,4.224101551,-0.7480506259999999,79.87263890000001,-3.0791388630000003,-2.431362238,0.426366699,95.98702321,17.43401579,-14.70410751,1901.173488,107.2446229,32.19842903,-24.46588282,308.5369954,308.2907738,-12.75110818,3.427857056,-6.322623644,11.08764367,-2.034977141,50.0,5.632517116,9.104906448,-128.7023341,-0.8265705790000001,-10.46937473,29.89915732,-13.81447142,0,0,1,0,0,0,0,1
952,78,4,1,8889947.0,1,8894845.0,0,3,1,0,0,1,0,89.74522978,-1.449224671,-3.318276357,2265.658338,208.0207199,5.739183913,2.577334522,6.499644602999999,-17.96435572,16.12790181,8.599898649,2.909627583,0.245274341,81.38688701,-4.871747489,-1.677755045,0.420241946,85.56315991,8.864883207,-3.562793581,1626.695027,109.4747148,10.14523051,-10.73697835,180.6639449,147.0541116,-6.1704768739999984,1.780758667,-5.759012735,9.350656381,-2.349249689,50.0,5.629926871,7.315889845,-130.4565114,-3.823897974,-9.837637629,29.69340527,-16.20110783,0,0,0,1,0,0,0,0
953,82,5,4,8889947.0,1,8894841.0,1,3,2,1,2,1,0,84.42549401,-0.354326505,-2.137205954,2350.114807,132.9936091,5.687469103,2.0224874930000003,6.099239947,-32.71941578,5.955206572000001,-6.426608555,2.632963718,-0.49031154,77.68202101,-6.492482721,-3.347639822,0.4475943120000001,93.59548496,28.9114077,-10.65742792,3820.646011,109.03033870000002,61.66954582,-14.57322061,354.6575506,349.6572859,-2.9183852760000004,5.285811157,2.90687935,3.331539766,-1.854897595,50.0,5.642915982000001,4.776487343,-122.8805582,-1.731647828,4.452127925,23.96318956,-27.07151782,0,0,0,1,0,0,0,0
954,91,3,3,8898678.0,1,8889922.0,0,3,2,2,0,0,0,91.82608,-2.597605193,-2.250458756,2395.197274,216.6880563,6.4113937660000015,1.74858031,5.313680782,-18.67567126,15.43310208,11.52236977,2.413844087,0.595776865,83.23661924,-6.073494532000001,-0.095322807,0.420343725,76.92867666,21.41169772,5.598229049,1012.368458,109.4887458,29.02918416,10.58951579,225.34381,225.34381,5.178321631,2.836923828,-6.785799215,8.962947617000001,-1.552970437,50.0,6.162751589,4.814762084,-133.23410149999998,-6.731718462999999,-12.08801694,31.02492384,-16.20772547,0,0,0,1,0,0,0,1
955,98,1,1,8889947.0,1,663837.0,1,4,0,0,0,1,0,88.51824309999998,-1.119938489,-2.468091201,2153.525764,228.6636374,5.409133206,2.287963114,6.212074727,-25.11212202,10.08939895,11.50745845,2.281933697,0.968059205,80.8371419,-5.861994602999999,-0.28769748,0.427023949,84.5386624,30.93536066,-15.27827583,3222.48475,106.32737759999998,59.29345623,-28.18620531,309.0653611,304.356937,-12.73731412,4.736897583,-6.991193492000001,5.830315712000001,-2.108977876,50.0,5.312624262,5.201441556,-128.7693961,-3.28105698,-11.70297243,27.496977500000003,-22.41433813,0,0,1,0,0,0,0,0
956,105,3,1,8889947.0,1,8894839.0,0,4,2,0,0,1,0,80.71762034,-0.0032066340000000003,-3.829807128,1563.485673,234.2279921,5.6032863110000015,2.296131908,6.2613296510000005,-32.82131895,9.590051502,13.36598284,2.865213594,-0.125993926,73.58406302,-6.211183042,-1.296593229,0.468719122,94.06193874,24.62196963,5.960104577999999,2596.462736,109.5811659,44.50390388,9.588267586,346.2340275,338.4305470000001,3.838456645,4.413982544,-8.432622853,5.248657503,-2.019033597,50.0,5.58691303,7.48646733,-117.2874019,-0.902969187,-11.69058805,23.16775388,-24.89755893,0,0,0,1,0,0,0,0
957,122,2,1,8889947.0,1,9999668.0,0,5,1,0,0,1,0,89.55691933,-0.5500263639999999,-3.571655128,2208.055339,221.0735052,5.525267143,2.337777516,6.4202989289999985,-23.15337675,11.10940414,9.71038433,3.089277762,-0.140073234,81.41745306,-4.949915113,-1.724813582,0.421291622,54.83243246,33.67166629,-17.27166746,3990.248287,100.9129656,29.91666914,-43.77856076,157.2977697,151.03735590000005,-26.02529404,3.009596558,-6.403621962000001,6.2791850170000005,-2.087647075,50.0,5.475440777,7.84131448,-130.1866709,-1.931019261,-10.92239467,28.90153058,-21.46390087,0,1,0,0,0,0,0,0
958,129,1,4,8898678.0,1,8889924.0,0,5,0,2,1,0,0,90.66052123,-2.024675865,-1.870086474,2377.163225,201.082201,6.451460404,1.748880594,5.436430149,-16.35305529,18.53328858,7.157432169,3.1912122010000004,0.593758971,81.85158991,-5.085147251,-0.526108914,0.42510797,99.82921711,5.742540687000001,0.58062239,948.0488602,109.9889962,2.87918976,-1.547308338,128.4617269,127.06797240000002,-0.90864677,1.004517212,-4.396848664,10.50092974,-1.588427578,50.0,6.261344173,4.044825232,-131.6221726,-5.233032787,-7.6181455589999985,31.15331776,-13.97974228,0,0,0,1,0,0,0,1
959,139,4,3,8898678.0,1,8889937.0,0,5,2,0,2,1,0,90.64808052,-1.176572451,-1.92804883,2392.143663,212.90614,6.572813626,1.673584697,5.1341535060000005,-16.56702157,18.77076839,12.16770782,4.083619174,0.871480831,81.5924441,-4.267955358,0.34695314,0.427849679,98.14732,6.464613268,18.00988218,1494.942102,104.0027403,3.073063942,35.82348403,127.244455,126.4724531,19.32739359,1.011587524,-7.026003427000001,10.26527845,-1.502111297,50.0,6.450153246,3.979424687,-131.5656973,-3.3156919780000003,-12.14151216,31.58202339,-14.43480257,0,0,0,0,1,0,0,0
960,144,2,2,8889947.0,1,8894845.0,0,6,1,0,1,0,1,81.36455993,0.20155376100000005,-4.174101192,1800.845021,248.1888153,5.532276745,2.394276542,6.103283127,-35.61244008,6.358756268,15.98763579,2.751437737,-0.139870997,74.28206455,-6.507617346,-1.155903383,0.466280435,97.52094355,26.421699199999995,28.34532214,2902.923343,95.29791281,52.46155546,54.93909105,399.9877832,142.03985469999995,36.768677200000006,5.226364136,-9.893835464,3.40039394,-2.081903524,50.0,5.529027577999999,8.169117407,-118.15934540000002,-0.595111476,-13.94522074,23.14996641,-27.38124153,0,0,0,0,0,0,1,1
961,163,8,1,8889947.0,1,9999668.0,0,6,2,0,0,1,0,90.04452104,-0.977167621,-4.114910327,2200.6293370000008,211.3488776,5.338754906,2.404359971,6.319022459,-22.54651104,11.46293028,7.0024509089999984,2.557601239,-0.8080135829999999,82.05952777,-5.243904435,-2.788954621,0.419731214,68.78367512,43.92354678,21.12495658,4296.707165999999,102.8503988,78.20968441,39.01013439,208.9896672,98.08815417,19.14917919,4.589299927,-5.0306460180000006,6.567602514,-2.107012944,50.0,5.25646183,9.198779501,-130.7954217,-2.915939442,-8.68091901,28.58354068,-20.84094634,0,0,0,0,1,0,0,0
962,170,2,4,8898678.0,1,8888946.0,0,6,1,2,1,1,0,80.82394448,-0.506667557,-3.0895134260000003,1922.100846,235.575004,6.3189437,1.806872177,5.486096872,-35.75455447,7.779473175,11.41073127,2.864744253,-0.135055077,73.78565216,-7.165804345,-0.95514298,0.474882256,98.24799087,21.00886032,-26.88455771,2196.056356,95.47928964,35.82481482,-54.62305587,294.9336196000001,195.3201517,-36.05978719,3.054855347,-6.97344937,4.287946325,-1.543937829,50.0,6.25065526,5.976849387000001,-117.379238,-2.163282245,-9.684098081,23.17646223,-26.2193351,1,0,0,0,0,0,0,0
963,183,1,6,8889947.0,1,8894849.0,0,7,0,1,2,1,0,85.14308949,-0.660058861,-1.768462961,2352.315835000001,164.9268975,5.645480611,2.199326628,5.834269759,-29.86351136,8.898456148,-2.4063220380000003,2.543108701,0.3547544970000001,77.46602777,-6.269845546,-2.222311693,0.448099465,83.90934254,38.40802064,-11.61660562,4931.453803,105.51068490000002,77.84860065,-31.10443151,287.80310739999993,101.6461338,-22.28704591,5.116050415,0.762547293,4.9993119230000005,-2.053900452,50.0,5.574264295,3.897544276,-123.8075257,-2.357179524,1.173514129,26.6825998,-24.480410100000004,0,0,1,0,0,0,0,0
964,197,4,2,675965.0,1,8894841.0,1,7,2,1,0,1,0,93.34044992,-1.193975644,-1.815494594,2204.055314,214.0742942,5.814380158,1.204449987,6.099507261,-18.22361589,13.84281431,9.383628228,3.190935603,0.307029244,84.27422646,-4.650400858999999,-0.031459709,0.407564948,93.88466007,39.9772747,-18.2339578,4197.976486,104.8484199,91.49362656,-33.26813055,312.9684673,162.2141638,-22.12726636,5.5261309810000006,-5.690285079,7.924469501,-1.069911584,50.0,5.713114246,3.998036062,-135.7231104,-3.420476735,-10.47325116,33.38270426,-17.58867045,0,0,1,0,0,0,0,0
965,207,2,6,8898678.0,1,8889924.0,0,7,0,3,2,1,0,91.72289681,-2.9862720360000004,-2.810143682,2386.778348,194.5843537,6.547688499,1.885293316,5.119405888,-9.174537007,25.61039212,6.672049469,2.964650463,-0.207498636,82.16918837,-4.699245574,-1.561905976,0.424489625,76.28275440000002,52.99688743,-14.37347295,4351.562608,101.3480578,106.0725315,-42.76163936,194.7856907,108.7573853,-27.53208018,5.019896851,-4.44747921,14.49023336,-1.626249766,50.0,6.259830906,6.272015932,-132.8426709,-7.280327815,-7.803742763,33.25785721,-6.748847354,0,1,0,0,0,0,0,0
966,219,4,3,8894852.0,1,8889917.0,1,7,2,2,0,1,0,93.51136602,-2.629246748,-1.948504067,2321.241682,192.5993284,6.074224752,1.013709971,5.729995327999999,-11.20093249,21.54581585,4.822677101,2.689397623,-0.399490803,83.58381097,-4.747028556,-1.033738302,0.411865685,95.96291855,22.21814456,-9.865959508,2043.498521,107.6514114,40.4826511,-22.6081673,334.8114722,330.7882145,-15.22114162,4.060720825,-3.270333185,12.52248569,-0.854369785,50.0,5.848370805,4.449870259,-135.6710757,-6.618836152,-5.958961095,35.87869812,-9.35649425,0,0,1,0,0,0,0,0
967,233,2,3,8894852.0,1,8889922.0,0,8,1,2,0,1,0,94.10474675,-2.8428290780000003,-1.768807169,2422.443447,209.9389111,5.787156222999999,0.905845948,5.940598007999999,-17.91433426,13.82404369,7.978861527,1.654160247,-0.070330858,85.27626715,-6.215192911,-0.258058062,0.405474813,80.24037627,10.35235797,13.33592489,761.9149005,106.94579640000002,5.043879968,25.7404513,134.29769040000002,133.2297171,13.72057814,1.315011597,-4.869696868,8.369387531000001,-0.769543212,50.0,5.550680001,3.952295835,-136.6830353,-7.393765796,-9.112696823,33.1692425,-16.51235683,0,0,0,0,1,0,0,0
968,237,3,4,8894852.0,1,8888946.0,0,8,2,2,1,0,0,84.23522475,0.347012749,-0.054569252,2597.758696,48.19698798,5.623066427,0.6586968470000001,6.0357951010000015,-46.83581773,-7.641800053,-8.504772639,2.041361864,-0.100556286,77.17386688,-8.45690378,-1.6646808999999998,0.450589856,96.98233341,23.42530089,28.48430785,4166.609938000001,92.23077878,41.88826264,59.94536205,325.7937655,147.9052811,43.79614793,3.962966919,4.602368748,-4.25342274,-0.649855855,50.0,5.62481829,0.36994153,-122.6065209,-0.651627469,6.956911053,25.81573068,-38.60349506,0,0,0,0,0,0,1,1
969,242,4,5,8894852.0,1,8888763.0,1,8,2,3,1,1,0,92.73740273,-2.009267861,-1.875947398,2290.855156,211.1506559,5.773968275,1.030568624,5.756855105,-19.69182348,13.3108295,8.064420829,2.261182523,-0.043969102,83.65468801,-5.717330299,-0.350977818,0.413471848,94.28095976,29.93859481,-6.911628619,3370.33476,109.4032951,62.45166308,-11.44178293,350.3916796000001,345.66014289999987,-4.231376797,5.352555542,-4.947557318,7.817144384,-0.88008415,50.0,5.595722287999999,4.13593667,-134.69031030000002,-5.4007936989999985,-8.953327917000001,33.32142781,-18.02778353,0,0,0,1,0,0,0,0
970,5,2,3,8889927.0,1,8894845.0,0,1,0,1,1,0,0,88.72737358,-0.494364046,-1.79013268,2260.741894,244.2695359,5.526370762999999,1.357891565,5.820250118,-30.34702963,6.177491871,12.88969258,2.537657036,0.767390936,78.77101536,-6.270817084,0.6735254740000001,0.434974488,89.36227686,7.788218078,-0.988139231,1137.263773,109.849459,6.49816215,-5.752761012000001,150.959003,150.959003,-3.371637181,1.353240967,-7.66537105,3.5368457510000004,-1.219085406,50.0,5.468517528,3.615047401,-128.7992023,-2.078181316,-12.44894873,35.02158994,-26.43003289,0,0,0,1,0,0,0,1
971,8,4,1,8889927.0,1,663837.0,1,1,1,0,0,1,1,93.74900977,-1.5534957269999998,-2.620855681,2370.841359,233.5252049,5.826804872,1.078497432,6.105983147999999,-21.47854772,10.23061734,13.87894144,2.598693416,-0.189882176,85.03562993,-5.61472352,0.011947553,0.405288165,103.4840303,15.279087300000002,14.09837495,3673.404377,105.40215159999998,26.73106441,31.46817367,312.6833753,299.0053268000001,20.67134612,3.095014038,-8.359793255,6.04713177,-0.8846791959999999,50.0,5.696305631,5.784943467000001,-136.25953959999998,-4.399176832,-15.57142379,32.52914791,-20.91031886,0,0,0,0,1,0,0,1
972,44,1,6,8889927.0,1,9999668.0,0,2,0,3,2,1,0,91.92471558,-0.460909215,-2.618051325,2280.576533,241.9021853,5.525030899,1.265766211,6.235043934,-25.92124778,6.5682253689999985,12.35953772,2.9393509910000004,-0.120730652,84.20411740000002,-5.352786377,-0.280123915,0.410244581,72.15187277,36.94728297,-19.02097549,4462.993643,100.8405023,62.6792632,-43.94477542,250.9346438,243.03814,-26.89834542,4.184866333,-7.46745654,3.712586453,-1.076977756,50.0,5.477743224,5.727908707,-133.770443,-1.892674319,-13.54567627,28.56465088,-25.43956086,0,1,0,0,0,0,0,0
973,55,4,2,8889927.0,1,8894845.0,0,2,2,0,1,1,0,92.32613448,-0.750613173,-2.483032236,2397.548148,248.2383804,5.597778186,1.165783551,5.938536561,-26.41512889,6.317497384,15.90270179,2.69960599,0.186475428,84.18078754,-5.71863609,0.5174654670000001,0.411776866,92.22674801,20.66993086,-8.099193323,3747.258966,107.7913942,34.64852606,-21.93192533,317.6963487,304.1850557,-17.30847027,3.482432251,-9.320156941,3.634224192,-0.976979408,50.0,5.523109477,5.292763036,-134.25165330000002,-2.639163815,-16.94003641,30.17952232,-25.56859218,0,0,1,0,0,0,0,0
974,62,2,2,2211242.0,0,8889922.0,0,2,1,0,1,0,0,85.55900308,-0.37709941,4.428522945,2340.189585,131.3490885,5.694008977999999,-2.963716461,5.137487206,-22.77185915,16.90782986,-19.2549497,3.440241974,-0.390463636,77.20980033,-4.617517803999999,0.843838247,0.453372995,71.8211048,32.11038043,-23.82046225,4788.553862,96.33532684,49.15137965,-53.09895078,237.9170946,235.97262290000003,-35.83126758,3.73602356,11.49264523,9.014933183,2.562968054,50.0,5.6415035210000015,-8.927017628,-123.9460844,-1.613179903,17.70499476,27.01512133,-18.28609312,1,0,0,0,0,0,0,1
975,69,4,4,2211242.0,0,8889930.0,1,2,1,2,1,0,3,85.22925967,-0.483540628,4.217147617,2487.242537,128.2655351,5.768698314,-2.836664385,5.299446766,-23.35800722,16.30352348,-20.71666809,3.367062026,-0.5973136029999999,77.08346579,-4.841580963,0.350388995,0.453269247,100.3743446,35.6282424,-27.15474214,3684.682976,95.72477209,78.71525712,-54.1916004,406.60400510000005,97.48189077,-37.53688963,5.904996947999999,12.23662052,8.773270021,2.468029107,50.0,5.708069438,-8.40604438,-123.5499817,-1.839384406,18.75939412,26.49592493,-18.72415611,1,0,0,0,0,0,0,1
976,80,6,8,2211242.0,0,8888763.0,1,2,2,3,2,1,0,85.78059763,-0.645010964,4.684509803,2337.266955,134.9295837,5.747165177,-2.955497307,5.556426478,-22.13299259,16.61391309,-16.69132068,3.298134404,0.039608144,77.73025939,-4.788363969,1.5618062,0.448012396,77.75994436,66.02203955,2.7903923660000003,4120.415084,107.9805999,117.7435439,20.9800172,154.56569950000005,42.08904735,10.72747467,5.73031189,10.29828382,9.059002086,2.5613603780000003,50.0,5.676938831,-9.640071841000001,-124.3390765,-2.131984725,16.02161521,26.38106217,-18.08045315,0,0,0,1,0,0,0,0
977,91,4,2,8889927.0,1,8894839.0,0,3,1,0,1,0,0,84.33299504,-1.4922877369999998,-2.257837561,1737.995543,211.1573056,5.767927181,0.995264074,6.190218211,-23.50688913,15.38729003,9.32531964,2.430049007,-0.313002819,76.86013397,-5.932617668,-0.489551022,0.448863016,98.471111,10.74228593,18.05158066,1214.260272,103.8946948,12.86125315,36.13610282,197.4907895,197.0407503,19.95464581,1.6970013430000002,-5.752978489,8.837626874,-0.83011242,50.0,5.643685128,4.566107671,-122.6592008,-3.878485431,-8.718086399,25.46456291,-18.78147377,0,0,0,0,1,0,0,1
978,93,5,2,8889927.0,1,9999680.0,1,3,1,0,1,1,1,93.6559341,-0.079023249,-2.836979354,2251.281999,238.9337296,5.694342612000001,1.107508421,6.360644179,-22.94759676,8.747244199999999,14.56925781,3.70923924,-0.29100917,84.14183332,-4.465672511,-0.048554737,0.405196613,98.1161131,23.46517067,-0.096653431,1902.119395,109.950556,42.91000847,3.297230914,359.76477610000006,350.4946489,3.781913271,3.931177368,-8.966438425,4.845265567,-0.909219749,50.0,5.677949039,6.298380456,-136.1353757,-0.8933485459999999,-16.52131725,34.94654413,-23.246293100000006,0,0,0,1,0,0,0,1
979,95,6,2,8889927.0,1,9999668.0,0,3,2,0,1,1,0,92.70987584,-0.991527304,-2.438093921,2041.941366,247.2610024,5.658912152,1.183865195,5.981857067000001,-25.34522444,7.582446442,18.16569284,2.626962664,0.4367428470000001,83.15203782,-5.802391825,1.022643197,0.413001876,88.2883077,8.143435647,2.4458089,750.594908,109.9983777,5.701759391,0.589852403,144.5527194,54.19745359,-0.2540604,1.334338989,-10.71485099,4.463630023,-1.00143888,50.0,5.566852811,5.140660593,-134.656936,-3.1597634610000003,-19.24675811,35.15455645,-24.15616689,0,0,0,1,0,0,0,0
981,107,3,4,2211242.0,0,8889917.0,1,3,1,1,2,0,2,84.84787062,-0.510536436,4.62224573,2159.347543,133.7149163,5.720335367000001,-2.73452867,5.29846987,-24.21902441,15.93250406,-16.70320963,3.221264949,0.221889032,76.56792188,-5.03225491,1.504452611,0.456060606,104.6783521,28.699055600000005,-34.38472215,3411.443979,87.84034799999998,58.33322576,-66.21232416,424.4824053,123.73493390000002,-43.48372473,4.949546509,10.27324724,8.593603747000001,2.325956558,50.0,5.656631163999998,-9.373130036000001,-122.9066597,-1.916162425,15.54832762,26.76331769,-19.16782342,1,0,0,0,0,0,0,1
