,Angle,Direction,HangTime,LastTrackedDistance,ExitSpeed,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
0,0.8683495459982091,0.2750388317809396,0.10055405558578252,0.12134150479226576,0.7620343616800628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.9183572619716416,0.5022341304331668,0.1547775326348867,0.1903222411661468,0.8244554048794338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2,0.9582254050320028,0.09413244001956056,0.4337932959114045,0.4691227480076399,0.8634551567119658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.9474221326028226,0.23532063515913645,0.3407201354681275,0.3709062471382615,0.7522723204922858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.6420501611126304,0.4963864795873347,0.0073507180357169095,0.02044258285010533,0.7049986917199343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,0.9277362921983971,0.07081280652686589,0.2002219880045256,0.2373076360771481,0.8040837531743209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9653092977633508,0.8286470163780846,0.42695232726570004,0.4712967112867104,0.8370724364450638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7,0.944330117792855,0.5993079680195916,0.32053752095514537,0.2372015364866141,0.3981573223602385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,0.8462381574932201,0.9620920266375264,0.06874677413643497,0.08265240585092222,0.6934866518651329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9,0.8979097490993471,0.37198716805503307,0.0849546205647085,0.08693146126529347,0.7695589176959249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0.9092032885339244,0.8679813136926859,0.20403506164775326,0.2327706898171174,0.8415937721783177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,0.7448249686084382,0.4353151942106306,0.04027707328591692,0.05513760751242329,0.3965420774104059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,0.7670585337423579,0.9367399882103976,0.030123189358588744,0.032704978024592136,0.4539116959439059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,0.8790874794183228,0.4492689755610283,0.1098510489265712,0.13485990920823582,0.8327196337409511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,0.7647047172953194,0.2696478158383976,0.024000255419503732,0.034731984750183624,0.5630821790967527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15,0.9108986796713836,0.27082387063728297,0.2120709268015728,0.2617516848493264,0.8240767847533058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,0.9458207938750228,0.2221094134794984,0.34070917343753104,0.3842852295129546,0.7757318637973055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0.7618971246659592,0.3148552340219999,0.03415048583554215,0.03864550145441648,0.7443616144676567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18,0.9561856476890496,0.29663020469602885,0.3353175202414909,0.36954742619896735,0.7983038372883614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,0.830535403930613,0.3228346459336522,0.057416263502531525,0.08339788853443066,0.8260232451982209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
