,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
343,-14.52015367,2,8889935.0,1,-8.043706852,-20.66204323,7.391796517,80.90833721,6.667011775,0.047269897000000005,,-4.749941924,-1.520444619,-4.462129885,2.827298309,1,6.7788788,2,0,4,39,1110016.0,1,5,1.712316895,-1.044625846,,,,5.952532586,3.172383388,80.38860855,1,152.058771,2013.553741,2,-8.422913066,-39.00516658,-1.078541829,74.46748321,0.465509176,-0.482706305,21.17088404,-29.59974434,-0.35433128700000005,1.889671874,9.155484834,-116.8327978,-3.187223496,-2.872735117,50.0,5.86413432,Single
353,28.02506696,1,8889917.0,1,16.88402418,9.067161338,343.3277764,89.9427752,6.183695872,4.292746582,,-2.612623031,6.981509601,-3.927996464,14.02496436,1,343.3277764,2,0,6,49,1110016.0,1,6,2.593088531,0.367273156,107.8268873,52.45356563,21.75484016,6.132970605,3.417705762,90.81126555,1,206.4125638,2028.795941,2,-5.728147595,-19.43024039,-2.074563486,83.23915361,0.41629708,-8.60134615,27.48440278,-17.68823206,-4.962213294,8.357030391,8.837439667,-131.89373329999998,-5.398222929,-3.124979593,50.0,5.966358597999999,Double
376,-2.392766644,1,8889949.0,1,-18.95670381,-20.55660625,45.20894762,102.6620394,6.258702867999999,0.298579102,,-2.566511723,12.32935214,-4.883807746,8.787924121,2,45.20894762,0,0,1,72,1110016.0,1,3,2.85232459,-0.278345762,,,,5.830170132,3.207739253,90.72965627,0,234.4237059,1966.161841,1,-5.618027561,-24.51421223,-1.010369306,83.5258703,0.415343641,-14.12785746,25.93644261,-23.22472511,-8.220733256,5.20744218,10.87391057,-131.7342341,-3.091655144,-2.8515700180000003,50.0,5.7429270610000005,Single
383,34.33275381,1,8889924.0,0,-22.3067744,-15.34169589,306.1435129,81.19004647,6.651632891,4.47055481,,-1.209243861,12.41210332,-3.569548119,4.48945342,2,299.6595601,1,1,3,79,1110016.0,1,3,2.3672519430000003,1.1431976190000002,104.0843566,64.07552616,-35.58691832,5.950046528,3.379530113,81.80969022,0,249.9602914,1654.730441,1,-7.43682631,-35.84873196,-0.649359754,75.41119071,0.457119446,-11.27812801,22.09224468,-28.34234666,-7.911797316,2.688003607,7.106532444,-119.0351836,-2.27313644,-3.144677102,50.0,5.891512752000001,Out
384,0.50416554,0,8889921.0,1,-23.36517509,-24.92400924,65.95151997,98.63252695,6.009758112999999,0.4704718020000001,2306.41807,-2.863843587,7.650417237,-4.304391162,20.77799158,2,65.95151997,2,0,4,80,1110016.0,1,1,2.915495819,-0.17656517600000002,,,,6.419018937000001,3.180525352,90.48031845,0,200.1849116,1955.230898,0,-5.091021616,-13.40848074,-2.567048352,82.26868589,0.42082222,-9.375470972999999,28.90231825,-11.31972012,-5.4151886,12.04527452,9.630601401,-131.2122463,-6.329454366,-2.846826075,50.0,6.209858576,Single
388,-14.75305496,2,8886496.0,1,-16.01305107,-16.60905722,10.69956133,96.01784049,6.368039248,0.06083313,,0.009346738,10.82118991,-2.040892248,10.52323173,3,7.441361907,0,1,1,84,8889914.0,1,3,2.50747097,0.245648022,,,,5.125596155,1.222369382,90.79888512,0,225.7153712,,0,-5.060304515,-22.51036959,-0.806209675,83.36315005,0.413665669,-11.51173496,27.27960097,-21.54051657,-6.632136369,6.1261864039999985,4.3836577939999986,-132.22454040000002,-2.544586783,-1.080277251,50.0,5.056800228999999,Out
391,22.36674709,1,8882062.0,0,-27.11060872,-19.94572155,299.8904294,88.43328264,6.328559377,3.52463562,3115.635839,-0.020189195,9.916429943999999,-1.895855252,9.382067744,3,291.1670568,1,1,2,87,8889914.0,1,3,2.652133418,0.364854229,101.2219045,38.91829467,-43.05825324,5.241071678,1.284682254,91.20239015,0,226.49241380000004,2223.550744,1,-5.102439207,-23.34264663,-0.6987254540000001,83.90629044,0.411727098,-10.64239229,26.97285027,-22.6207229,-6.050892594,5.431687339,4.091902245,-132.83623659999998,-2.339122317,-1.151416029,50.0,5.1789464380000005,Out
404,5.189884567,2,8886502.0,1,-33.70088156,-34.5241074,113.0218119,102.4824363,5.6496450970000005,0.857927856,3079.312399,-1.477634386,-5.509222667,-0.448349681,-8.943245106,3,107.9161917,2,1,4,100,8889914.0,1,7,2.0399763980000003,0.274281956,91.54510441,0.451781807,-60.98730643,5.225985486,1.151511415,76.64355788,0,31.76230714,2313.826681,2,-8.85250833,-56.49857993,1.631772424,71.06212095,0.496330702,3.578914065,18.9649222,-38.76497241,2.897111413,-5.335316908999999,1.034288989,-111.54005320000002,1.521877254,-1.110068199,50.0,5.328272083,Out
408,1.36397255,1,8889935.0,1,-17.10725364,-18.24298793,65.81498307,100.5138838,6.110789323,0.463267212,2541.892506,-2.783477157,10.85771535,-4.826070896,11.0335705,3,63.45669333,0,1,1,104,1110016.0,1,4,1.929663534,-0.392679738,,,,6.054839287999999,3.174915963,89.49946789,0,224.4551717,2098.460758,2,-6.761626238,-23.6673801,-2.31912565,81.92849995,0.423976909,-12.35878756,27.143293300000003,-20.84076222,-7.327896012999999,6.719845564,10.61811436,-129.77883400000002,-6.013905387,-2.810144567,50.0,5.864042032,Out
426,-26.56599688,2,8889949.0,1,41.90780293,51.82664901,6.466498238,52.14668832,6.608217216,0.047190552,,-2.9466937160000004,-12.25695668,-0.618075713,8.039609322999999,3,6.454199192000001,2,1,5,122,1110018.0,0,5,1.508617526,-1.684019102,,,,5.824587598,-0.096523604,74.80915909,0,123.4092313,1466.960074,2,-8.607049153,-40.03214658,-1.069819465,69.47377877,0.499018345,8.007181574,18.19665547,-26.45337631,6.676160415,4.769733922,1.468208659,-109.047287,-2.989578937,0.143685552,50.0,5.734977457,Out
432,-9.059229005,0,8880671.0,1,-14.64715674,-15.89367806,15.31870774,102.8242754,6.291267325,0.091921997,,-0.542817575,6.441797537999999,-1.760598764,10.20015713,4,15.01708029,0,2,2,128,8889914.0,1,1,2.332797363,0.150529512,,,,5.192143007,1.236395653,90.45980959,0,212.1947224,,0,-5.369428939,-23.12562252,-1.011177348,83.22495431,0.415491054,-7.038044509,26.6405133,-21.85597381,-4.046348859,5.932120764,3.851516899,-131.7429963,-3.037155994,-1.110215192,50.0,5.106529725,Out
443,43.96136135,3,1110024.0,1,15.23162473,10.71367172,280.8055382,86.91149694,6.281947923,5.224800415,,-1.256619756,0.830773502,-1.413659105,17.79408318,4,163.904527,2,1,4,139,8889914.0,1,6,3.107545324,-0.097593335,107.1210253,97.17505644,25.00100356,5.163612044,1.136180178,90.85019437,0,182.6684419,2247.898807,2,-3.730674675,-15.25528352,-0.8512906859999999,83.39704406,0.413764369,-1.4746560130000002,26.98295323,-14.45018514,-0.836358113,10.05217272,3.240067681,-132.33464750000002,-2.438661091,-1.032523673,50.0,5.093443154,Out
459,16.9152715,2,8886500.0,1,-10.70939254,-11.41448407,385.3217169,103.952748,6.455191797,3.757544556,1277.095362,-0.789373543,5.805342457,-1.895244895,13.15034799,5,376.1411157,0,0,1,155,8889914.0,1,7,3.025877727,0.163226288,108.00429540000002,33.52189786,-20.85821826,5.161887384,1.420892043,91.00268654,0,203.7696533,2170.093598,2,-4.299726523,-19.85175514,-0.524128928,82.85796548,0.413468403,-6.6377038310000005,29.55615477,-19.08312687,-3.855186556,7.603223429,4.212090413,-132.4930174,-1.801384078,-1.289704507,50.0,5.115923089,Double
476,1.516220589,0,1110021.0,0,-5.673126504,-5.210182547,107.3311767,106.9375006,6.3347916139999985,0.762660522,1935.313126,-0.334756432,3.5595634830000003,-1.009435593,11.21269222,5,102.0822155,2,1,6,172,8889914.0,1,1,2.11355157,0.595383998,,,,5.27849883,1.22815187,91.51753783,0,197.5674382,2230.074846,0,-5.537603747,-21.37473276,-1.502459749,83.98796203,0.410862534,-4.009875294,28.11981276,-20.36592531,-2.26387265,6.666563246,2.238983254,-133.2831056,-4.1535715810000005,-1.156486157,50.0,5.15903164,Out
487,-8.119500298,1,8889933.0,1,32.58026195,34.95479154,15.02613058,82.85727257,6.292926753,0.114126587,,-1.271877449,-11.95354226,0.991693756,14.64281265,5,13.63055522,1,1,3,183,1110018.0,0,3,2.051766058,-0.449165179,,,,5.833336885,-0.366821111,89.03795717,0,140.8359,2353.711824,1,-6.045568732,-19.86208037,-2.306332514,81.79006529,0.422777495,11.60469535,26.49491863,-17.45313567,6.925518717999999,8.785233448,-1.882985746,-129.6067138,-5.81970359,0.299846866,50.0,5.654231416,Out
495,-8.871134005,2,8880671.0,1,-3.47770817,-5.115857027,14.16058048,98.21327687,6.953911711,0.093320923,,-1.573368963,12.18366646,-3.912668746,12.70309891,6,12.57334753,0,0,1,191,8889953.0,1,3,2.315379721,-0.281180072,,,,5.418356417,2.268842503,87.97256454,0,223.7306697,,0,-5.619872058,-22.10144092,-1.382713359,80.08336714,0.424609265,-13.17020142,27.88735253,-19.75633079,-8.175390827000001,7.708287267,8.437785274,-127.9177031,-3.659334163,-2.03068511,50.0,5.324792221,Single
505,11.49593727,3,8886500.0,1,-11.72432717,-9.406767081,248.2334727,95.35686319,6.785856612999999,2.290113525,1332.0248390000004,-1.254906513,7.924160644,-2.768636996,8.28113426,6,248.2334727,2,0,4,201,8889953.0,1,5,1.326472661,0.277156635,108.1204861,17.31374718,-20.24684687,5.169505738,2.145832345,88.09640788,1,223.6256445,2091.295429,1,-6.814919572999999,-26.39141321,-1.798196277,80.91013519,0.423803359,-8.630268543,26.40892508,-23.65958104,-5.220688835,5.150637579,5.988915601,-128.2312763,-4.737498701,-1.969338745,50.0,5.04259593,Single
540,-1.478134094,0,1110021.0,0,10.24243698,11.65093548,43.03073199,117.3251058,5.9946535260000005,0.251427612,,-0.591289676,1.350138443,-0.845745634,14.60434432,7,43.03073199,2,0,4,236,8889947.0,1,2,1.914788884,0.570046255,,,,5.819032609,1.241218927,90.79528884,0,185.270508,2027.121795,1,-6.064854258,-19.01631891,-2.5015584090000003,83.23820643,0.417325245,-1.703509523,27.87298017,-16.98024051,-0.963531499,8.593854304,1.905844804,-132.0778851,-6.389255999,-1.175473576,50.0,5.611724955,Double
562,2.23600589,1,8889935.0,1,-19.49795331,-21.34530989,60.15035500000001,74.47041689,6.096385917,0.553318481,2782.156744000001,-1.819930453,-13.10513027,0.675540864,13.32822924,7,55.09768652,2,1,3,258,1110018.0,0,2,2.240209167,-0.6934016740000001,,,,5.952726871,-0.226060691,75.59749319,0,135.5823497,1360.8125730000004,0,-7.543885437999999,-35.64396629999999,-0.802450255,68.49595113,0.503670257,8.874814242000001,22.46862869,-23.10286352,7.43820784,7.602791207,-0.953246967,-109.961835,-2.474014141,0.180996058,50.0,5.872444458,Out
577,-12.76345128,0,999804.0,1,-4.133185833,-2.604728476,8.759119757,90.39292525,6.249100502,0.059268188,,-1.471458791,5.61471598,-2.534645511,15.37039965,8,8.759119757,2,0,5,273,8889947.0,1,1,1.640655604,0.26335323,,,,5.569298082,2.134210678,92.29885881,1,200.030472,2188.954934,0,-5.922051476,-16.97915122,-2.721326603,84.36772511,0.409360228,-6.887120085,29.4321089,-15.48670339,-3.828363149,9.276042306,5.762443037000001,-134.1575978,-6.916092567000001,-1.948870885,50.0,5.358688119,Single
584,52.92599860000001,2,8889933.0,1,-12.80185517,-8.355198932,234.2950372,79.14149092,6.084159275,5.764046021,,0.233773296,-5.427487574,1.264502441,13.56901448,8,119.2343269,0,1,1,280,1110018.0,0,4,2.052315121,0.56985715,107.9353259,116.207973,-21.21234241,6.012899401,-0.147694027,88.82884607,0,158.2473657,2080.678574,1,-6.433368207000001,-21.81986575,-2.31416137,80.56574236,0.428158854,5.590531959,29.7233825,-18.63621854,3.364434002,8.147191709,-2.682338298,-129.132159,-5.895271901,0.053108577,50.0,5.8229487010000005,Out
586,19.91189462,1,8889917.0,1,-12.89107967,-13.99538856,367.2287054,99.54049739,6.0373337320000005,4.0588763430000006,1802.948008,-0.472413649,-9.93598034,1.411940214,17.44469695,8,357.5506712,1,1,2,282,1110018.0,0,2,2.969599219,0.503364823,106.6344764,38.46456328,-27.0011844,6.036069737999999,0.023914283,88.84932909,0,150.3823658,2148.349052,0,-5.086118385,-17.93437812,-1.6969002480000002,80.50136764,0.428099535,9.762233107,29.46947045,-15.43638161,5.985051557999999,10.26156603,-2.87377009,-129.2020133,-4.3897854989999985,-0.128536225,50.0,5.894208784,Out
588,-27.81938224,0,8889937.0,0,-4.144963105,-7.925060293,4.959180763,71.08027777,5.967143042000001,0.05295166,,-0.980920649,-6.746441052000001,0.294442892,9.852865844,8,4.959180763,2,1,3,284,1110018.0,0,2,2.793775492,-0.459187317,,,,5.804453261,-0.16994432,88.50907515,0,145.69029730000003,2035.208946,1,-5.778031051,-25.72390782,-0.93516753,80.64326679999998,0.42929398,6.246455775,28.26891126,-22.80211056,3.812210693,5.719691861,-0.448091478,-128.803531,-2.917859683,0.150403017,50.0,5.716192307000001,Out
601,-13.26120458,2,1110015.0,0,24.64381545,32.00641819,8.651302229,94.07263128,6.262427082,0.056525269,,-1.265797623,1.402715244,-1.5322834419999998,13.28597644,9,7.953104314,2,0,3,297,8889947.0,1,3,1.655328828,0.314915161,,,,5.568064402,1.610938164,89.22281085,0,186.0122335,1979.923201,0,-6.350081184,-21.39940737,-2.307830109,81.32229042,0.423881801,-2.07075511,28.77038109,-18.69012949,-1.225488308,7.979883802000001,3.429030764,-129.7713866,-5.8774709660000015,-1.498303504,50.0,5.386770302,Single
621,34.93329749,1,8889921.0,1,16.03131213,10.69884592,334.03625330000006,89.27789159,6.486201922999999,5.175915527,,-0.56505841,9.561509538,-2.389584581,20.62935612,9,334.03625330000006,1,0,4,317,8886498.0,1,3,4.123638965,0.005336616999999999,107.3753368,73.6862495,23.885754,5.849725437999999,1.4033906180000002,92.60715533,1,204.8354971,2141.91444,1,-3.009650747,-11.30173397,-0.853549605,83.95236991,0.40670395,-10.94108723,31.315979100000003,-10.92076445,-6.190101332999999,12.02439753,5.337753381000001,-134.7614046,-2.347384627,-1.24018362,50.0,5.784878182000001,Double
627,23.02034164,2,8882062.0,0,-6.998171863,-4.999545578999999,258.3405526,78.8778368,5.083269788,3.51515564,1174.79698,0.384938004,8.895532349,-1.284684688,13.76904744,1,251.0411127,0,1,1,6,8889942.0,1,6,3.251424979,1.085070512,109.2383078,37.81571187,-12.92004505,5.9466544070000005,1.554741256,83.04691188,0,212.7889818,2105.663431,2,-5.692503755,-28.71872008,-0.320357508,74.30009528,0.469141092,-7.373663633,28.42638907,-21.58839501,-5.2882180210000005,7.591781592,2.401117556,-120.4987538,-1.646184256,-1.440025064,50.0,5.894632856,Out
633,25.57901204,1,999804.0,1,8.796802994,-0.332391319,301.9580122,84.05237682,5.213433004,4.368378296,3267.020543,0.253364705,11.48034283,-1.904334912,15.72095214,1,297.2984423,1,1,2,12,8889942.0,1,6,3.090405698,0.566752149,109.9366767,48.4385272,3.726656276,6.205862529,1.401147134,88.55105134,0,216.0784807,,2,-5.4294335160000005,-21.45577545,-1.410862341,79.27062773,0.438840901,-10.99795374,31.95452234,-17.78113494,-6.837627294,8.948335423,3.864310346,-128.4556627,-3.925652667,-1.233737129,50.0,6.060056245,Out
636,20.48518336,1,8886502.0,1,2.848585867,-3.817866043,318.4549362,93.05537569,5.305764173,3.687272339,1796.129718,-0.405797987,9.974029189,-2.276998795,16.67719149,1,310.0754904,2,1,3,15,8889942.0,1,3,2.625858199,0.142708201,109.9414611,36.67545689,-3.5859722410000003,6.4171310770000005,1.449799888,88.05317539,0,210.8291281,2277.29776,1,-6.057477053,-20.62777313,-2.20507932,79.34164131,0.439597116,-9.799055575,30.1003515,-16.63070698,-6.220702233,9.867328429,4.730694851,-127.72915259999998,-5.6419656,-1.250354913,50.0,6.202449633,Out
638,21.01984475,0,8889924.0,0,15.71070265,13.52555586,339.7674896000001,94.65799903,6.467278617000001,3.970605469,1532.463447,-0.859315233,12.34918318,-3.2319347780000003,7.4245947710000015,1,339.7674896000001,0,0,1,17,8886499.0,1,2,2.370524512,-0.17953760300000002,106.6032879,38.44731064,27.1222089,5.376628052,1.762411381,89.56274003,0,238.8737599,,1,-6.023088322,-27.27419981,-0.797166059,80.27092764,0.423963738,-13.32454681,33.18549585,-24.82719961,-8.051070236000001,4.439175135,6.993778635,-130.11284070000002,-2.593814421,-1.5402117919999998,50.0,5.308398279,Double
645,7.195055793,1,8889923.0,0,-13.99579061,-13.2685725,134.386222,92.35478432,6.531644828999998,1.177810669,1532.521976,0.200565985,8.782758401,-1.4744506119999998,4.373837613,1,124.5481898,0,2,3,24,8886499.0,1,3,2.18371717,1.240904382,106.74858590000002,3.972375065,-26.54690437,5.17709823,1.861642638,81.12987137,0,243.3237932,,1,-6.9216637689999985,-36.95762199,0.094193188,74.30785199,0.462713201,-7.435459444,23.25635985,-28.80752548,-5.413705772,2.451141793,2.812963337,-118.1727391,-0.768309565,-1.763355666,50.0,5.167516824,Out
654,34.73674739,2,8880671.0,1,-15.94091312,-15.23824489,365.4755089,91.53747464,5.254368438999999,5.311109009,,0.4738254,11.64480837,-1.695297916,13.18546019,2,113.6339967,1,1,2,33,8889942.0,1,3,3.063743452,0.8079185790000001,106.3149046,74.071388,-28.23327763,6.206279978,1.430668417,87.56191984,0,221.3740319,2176.818587,0,-5.678637765,-24.09975846,-1.206591352,79.90948541,0.439480759,-10.83766324,26.66337101,-20.23425832,-6.729965175,7.414363291,3.353718192,-127.2452355,-3.534676802,-1.2839088090000002,50.0,6.078259659,Out
656,6.052612997000001,1,1110024.0,1,0.37195474,1.2922258999999998,58.96021061,54.76046954,5.138712068999999,0.7644085690000001,1991.741035,0.523763427,12.08650238,-1.7234895330000002,12.78838798,2,56.3501446,2,1,3,35,8889942.0,1,2,2.703871717,0.7112256240000001,,,,6.305809859,1.327156523,87.6216421,0,223.3051364,2185.035177,0,-6.202894057999999,-24.64240482,-1.643435253,79.97744409,0.440337864,-11.1948781,26.7797261,-20.41295849,-6.962451073,7.314596319,3.394147573,-127.2779302,-4.541529569,-1.175004296,50.0,6.13333292,Out
668,-18.00383989,0,8889937.0,0,24.7801829,32.41599362,8.358256139,71.43366311,6.627502037999999,0.059308472,,-0.536337054,12.8196685,-2.9945839480000003,4.441667093,2,6.639385436,1,2,3,47,8886499.0,1,1,1.900424461,-0.0058869,,,,5.3737196670000005,1.669868097,89.19969367,0,250.7611152,,0,-6.788680012,-29.9878789,-1.062650127,80.88155738,0.422315641,-13.56982397,30.39357028,-27.4588201,-8.131335072,2.825467938,6.429824771,-129.7212001,-3.24288365,-1.472644784,50.0,5.289419778,Out
671,-3.631919226,1,1110014.0,1,-3.009066078,-2.286961147,31.42959171,78.5572252,5.214873708,0.27192810100000003,,0.107764302,12.76023739,-2.2861326180000003,16.35475356,3,31.21263282,0,0,1,50,8889942.0,1,3,2.854679647,0.390546555,,,,6.385372452,1.477669119,87.8613849,0,217.9017991,,1,-5.847958834,-21.32917308,-1.862710435,78.9205859,0.441824295,-12.11841967,30.65734488,-17.21274281,-7.598341292000001,9.380852485,4.637612872,-127.42779070000002,-4.898889753,-1.275998171,50.0,6.197889186,Single
674,-6.347594684,1,8886500.0,1,-30.24151737,-33.09416503,27.35140029,97.30396799,5.3432290280000005,0.183320923,,-0.118292888,13.18630654,-2.577020848,12.5789492,3,27.14814475,0,2,2,53,8889942.0,1,3,2.798895696,0.031778669,,,,6.013924387,1.351594192,78.91209015,0,226.2526143,,1,-6.64273379,-33.19754646,-0.477761163,72.14048716,0.486959441,-10.24043657,21.60578315,-23.15257701,-7.770506685,6.845548478,4.745094907,-114.6491662,-2.001832269,-1.128843475,50.0,5.947496032999999,Out
678,-4.7619655860000005,2,8886496.0,1,2.589496754,4.368062239,17.30505773,63.18426337,5.483437706,0.176884155,,0.219844898,11.42929431,-1.923141147,9.489572737,3,16.59255867,2,1,3,57,8889942.0,1,4,1.6869233419999998,0.425323294,,,,6.072923089,1.272607285,87.32290698,0,230.1935193,2141.30846,1,-7.393954945,-27.89157261,-2.201585209,79.54724959999999,0.440045739,-10.76880725,27.74408337,-22.93915873,-6.850884398,5.875039002,3.870758945,-126.8144268,-5.823338126,-1.11182891,50.0,5.861389354,Out
682,-20.86832018,2,8889949.0,1,-28.14541376,-36.62485509,7.089106289,76.67802356,6.475711482,0.047002563,,-0.112365423,11.66583643,-2.334071809,11.19824906,3,6.5539808960000006,0,1,1,61,8886499.0,1,4,1.753205903,0.278394026,,,,5.468777672000001,1.450469131,89.58583793,0,226.0898682,1956.899107,1,-6.30124214,-22.84698006,-1.9707326,81.85583093,0.419951995,-12.17734757,28.27993808,-20.61737119,-7.337984192,6.9639726820000005,4.973292333,-130.3358781,-5.152744756000001,-1.291704584,50.0,5.320011877,Out
