,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
3485,22.82893758,35.59469769,3.378505249,3867.1724560000002,95.18442984,248.70584739999998,81.50950205,37.36938584,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3491,37.20111876,62.86612359,4.438440552,3587.508988,107.92019679999999,227.33221719999997,71.02732673,10.03363477,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3494,40.01784741,74.13352731,4.7127850339999995,3674.9984700000014,87.65822311,111.5801812,75.89950455,-41.09314086,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3495,11.97830666,19.17902463,2.1665802000000003,1433.730142,100.9614421,252.93082900000002,104.22654659999999,-26.86211513,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3515,43.77190216,94.47482644,5.679977417000001,4960.6640590000015,106.1913838,98.14108393,91.60095428,21.91907375,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3523,8.241663115,9.114841527000001,1.550254517,1537.415839,105.83380079999999,184.2124229,99.73412289,16.98199896,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3531,5.813452592000001,0.5335989760000001,0.8380706790000001,2198.948841,97.69457243,112.85416599999999,102.82123100000001,27.49941231,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3534,11.43749459,17.05575642,2.2917852780000003,2877.318361,105.1380919,244.2670292,102.2544588,20.45987294,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3540,21.58968243,37.05857607,3.424988403,4063.1059149999996,91.47033184,283.5808488,89.48450752,-41.716047700000004,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3555,13.2395948,9.804240269,1.574846802,1042.251692,104.1306523,154.78821969999996,81.14956622,19.39368946,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3557,31.76964075,67.09980296,5.583361206,3795.873943,109.7695007,373.2888417,98.86883492,0.074825606,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3563,41.97455001,48.05850173,3.6474273680000002,4337.818915999998,92.02393873,126.3978848,58.09788459,36.15456358,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3610,55.45280344,116.8209909,5.552506714,4270.579465,109.01374799999999,52.153749,78.85474054,9.137517987,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3617,58.05413158,116.55020259999998,5.463969116,4615.415088000002,97.29257381,50.38103378,78.49430972,30.11597964,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3623,43.66902622,87.95423458,5.2025177000000005,5453.984457000001,108.6076078,103.4470453,84.95230893,18.06212118,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3628,13.44399415,20.10298085,2.328543701,944.3130953,109.30495249999998,245.8963203,98.00488761,6.903107799,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3629,21.82064048,39.46574281,4.2149285889999994,3084.0047329999998,109.84974779999999,329.7406099,93.29812421,0.711897459,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3630,17.86949881,30.99687673,3.2509442139999996,1127.365763,101.2742099,323.2028999,108.1249422,27.20649163,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3637,35.56336286,57.0380585,4.079596558,3645.4232469999997,94.76995594,186.9231691,71.8881883,-35.52074067,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3651,11.08917972,17.08535535,2.2038513180000003,1156.103325,101.1086443,255.7111656,105.4006509,-25.78775083,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3660,31.47316179,60.32597974,5.0969927980000005,2964.720922,102.57246359999999,346.4787349,89.984346,20.54954264,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3664,42.32023827,77.5378879,4.658844604,4591.011674,97.66908519,153.5456346,75.8315094,32.22876626,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3667,27.666466800000002,46.32488148,4.0051959230000005,2380.7009120000002,103.865376,283.563443,79.9684576,17.52157713,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3669,6.545918577,0.571195126,0.8207879640000001,2060.0760219999997,95.08835907,111.99855890000002,105.06090209999999,30.28481174,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3684,12.12140235,17.25974371,2.206433105,3556.8237619999995,97.87650407,237.96382110000002,96.21923356,31.79234282,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3690,15.06538373,25.68872404,3.065552368,2277.2932690000002,107.01741820000001,296.1903056000001,102.0065782,20.09913696,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3714,33.11153234,61.17025441,4.679423218,3122.477015,98.9620965,301.0509815,87.77899683,-32.56995329,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3719,34.62695523,71.67793127,5.2855084230000005,4104.306946,107.2622735,180.1169419,92.65862309999999,20.844623100000003,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3726,9.060974045,8.18806521,1.5141619869999998,1281.553232,108.3317245,136.4885167,85.9477394,-11.35048543,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3731,10.71992883,10.07256091,1.7485638430000001,3131.051241,96.85168482,168.2996024,82.41027965,30.82382032,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
3739,19.97004982,36.05193309,3.5183746339999997,1908.110543,109.69953000000001,286.6424063,93.96395104,9.308117675,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
