,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
1833,0.4710434301242275,0.32415538072744315,0.48694992337299775,0.6738620681528782,0.9958011396827228,0.5316369340679492,0.3879355700769165,1.0,1
1834,0.15536772695179357,0.12940979972987776,0.2898340433956557,0.06919697119054068,0.9640654822360392,0.6604325041669299,0.7833176867324585,1.0,4
1835,0.42295003392984437,0.347162404917692,0.5905238227766426,0.34552903783159283,0.9973132068289151,0.7301004984517213,0.570953948737188,0.0,0
1836,0.056886140298865004,0.00725562306025266,0.0183881395465081,0.16453312809167142,0.8428025592696314,0.22375974739371335,0.747511030150726,0.0,4
1837,0.4364989377094574,0.36412530333944493,0.5083229963762594,0.8470937653316657,0.837310186214767,0.3220902909702539,0.5869479210449489,0.0,1
1838,0.20449043797821223,0.1773331946925423,0.44148988853457977,0.2731863184197534,0.9898695328454078,0.8834344453483072,0.9027560837716981,1.0,0
1839,0.26318970057019925,0.21584305003118728,0.41446597374685173,0.18959188456573828,0.9603628714740752,0.7536166937148291,0.697248349797537,0.0,4
1840,0.6784310035919083,0.6793859307644784,0.7393124224543556,0.7082851047881712,0.9597431246187867,0.18059668520458083,0.7467127681029089,0.0,1
1841,0.1774541230650479,0.13231817717389058,0.24973162575037233,0.11320606964763373,0.9991757281297701,0.6038050020228395,0.7817947637879354,1.0,4
1842,0.30683424640204604,0.2788792958538989,0.5859707398227015,0.4003142911077303,0.9850173043308176,0.9254202120639107,0.8263593945462497,1.0,3
1843,0.6329519001921422,0.5175386106099581,0.5934665696814563,0.7685978228930072,0.8179751194041373,0.17855796707990507,0.4785350205331922,0.0,1
1844,0.06517300635235969,0.024869901304822025,0.048372544856251934,0.05467254443948401,0.9999524763989839,0.2748669481337209,0.7670820371578457,1.0,4
1845,0.08542585704408812,0.07502899337289186,0.19315893275443613,0.13175316080437882,0.9903621120062144,0.49787407720262705,0.7003379295841758,1.0,4
1846,0.0779828728845827,0.05106185110939567,0.09019520120562192,0.12412212737742452,0.859488309733977,0.3840370302280984,0.857466696020839,1.0,4
1847,0.2964384534906836,0.25224335219386906,0.4806572286182263,0.29134677090201716,0.8212195521616802,0.3766361795370121,0.887918960135788,1.0,0
1848,0.29337112884333233,0.2553635521326636,0.5564538279810144,0.25987933151154224,0.9135900337210999,0.9105102095763211,0.8903457279310991,1.0,0
1849,0.5867216856508894,0.5176666691658092,0.6746105563808368,0.7097807551383656,0.7096354788247635,0.11375229573060462,0.6516865533884606,0.0,1
1850,0.23669942177285047,0.1857354556450147,0.3502661834554698,0.6158963877942312,0.7082808167863589,0.3462358205560438,0.6671584161309407,0.0,2
1851,0.4447296215929447,0.41847817009833965,0.6966903015554634,0.6096241189042036,0.9911089984872902,0.4653064244544814,0.7677103198705206,0.0,2
1852,0.38313637186739946,0.3254954679099948,0.6337450669340529,0.3657485040295711,0.6510283748063138,0.20755781430410708,0.8107635283125842,1.0,3
1853,0.09768743400897026,0.039383910842223445,0.1177616583706854,0.3057954261539967,0.997409512168875,0.30256942491468813,0.42923571401158345,1.0,0
1854,0.10145907145483449,0.060488880486133455,0.1350465167143503,0.38337649722098405,0.8861023568060639,0.38072520697993767,0.6398584355696362,1.0,3
1855,0.1164999525127636,0.06791375625794305,0.12630445998270118,0.1109207483709322,0.8086991597168715,0.38048401078426103,0.6423546102153168,1.0,4
1856,0.07229509143328672,0.04679311969114093,0.0913558778810951,0.24679212764314712,0.936791221507521,0.2932603105211303,0.7261114248426872,0.0,0
1857,0.056487516081754535,0.028034538535219786,0.07177419959842186,0.6090649272261116,0.6203631384667939,0.27646462160768376,0.6243509198214436,1.0,2
1858,0.24400244623059858,0.20123378447908316,0.44688779122018946,0.38307189032203376,0.9998456816229938,0.6799474971052686,0.633494712414578,0.0,3
1859,0.24271433390872682,0.20192733637824664,0.42625198918407253,0.521781539337581,0.8740336390144042,0.6851326934835468,0.7341872432109195,0.0,2
1860,0.2306299618978661,0.21363936045951054,0.5310621573323164,0.44055721825183874,0.9320165583519461,0.8417810493591078,0.784669451537225,1.0,3
1861,0.4672682772504652,0.4664358175383439,0.8955434395915234,0.5537043311968647,0.8938899119165565,0.2647889501216872,0.8756652289176337,1.0,2
1862,0.5345082970582491,0.4690217152654224,0.6450246611620365,0.6916203607821441,0.5374172504006859,0.13404880711401734,0.5542311286239674,1.0,1
1863,0.08670486906703603,0.030260215155360246,0.05785096733807503,0.2317102989707696,0.898549090558722,0.27054859723351754,0.6743436336262085,1.0,0
1864,0.35446832147581137,0.33014545874582685,0.6945147002993272,0.3978518833350317,0.7555642143403604,0.25998202701438716,0.8136291192789882,1.0,3
1865,0.05339466477139487,0.009301937975717559,0.02914302563988179,0.23710000406199866,0.8783581546188898,0.2283632175906669,0.6801390793252922,0.0,0
1866,0.13370606613929215,0.11409517607699164,0.29971477823567555,0.2662684642504252,0.9858020455734017,0.6101406836191523,0.7983793922869045,0.0,0
1867,0.5028063050707321,0.4514250371769508,0.6892290540107886,0.7639083154636069,0.7641094878060245,0.1725642279004878,0.7105550044290891,1.0,1
1868,0.17396835467526953,0.12939675245434942,0.2448921986253586,0.5173542064571904,0.7940061138162496,0.48907417256563473,0.6220766280042302,1.0,2
1869,0.724549472470206,0.6834523731175952,0.7222889223355013,0.702427195780443,0.9413758249321241,0.1375385941251786,0.5177901505104952,0.0,1
1870,0.2228978627535283,0.1963547742242886,0.48174068374503237,0.40004847630939533,0.9845030429295024,0.7466836391644551,0.8004759512986648,0.0,3
1871,0.6379855976403928,0.5578593488837666,0.6670669271206237,0.7724282474112081,0.7763388004648722,0.13247759348452637,0.44175751348675174,0.0,1
1872,0.13038285730138766,0.06358862604151036,0.10844655079479774,0.2065281529404307,0.9245813429519082,0.2831738794031365,0.7391996498635194,0.0,0
1873,0.13058178563920028,0.08215893572659594,0.14959322454242963,0.3874101564811161,0.6141038076682673,0.365980297042892,0.7671897946545871,1.0,3
1874,0.3290278850258036,0.27458301757245995,0.5744459921330913,0.33160015480254396,0.9932594864257299,0.8743868513819862,0.7124102382355255,1.0,0
1875,0.08258434687519048,0.04267198955812219,0.08490276512234742,0.12808747226912454,0.9903800875280248,0.31260052011840245,0.7780950699245519,0.0,4
1876,0.30802412251831796,0.2331612321162676,0.4161043738952472,0.5580558895786709,0.7623917793364224,0.38962901671028327,0.6365703391723454,0.0,2
1877,0.15705292521550163,0.1303468044932094,0.2950336869524495,0.09585775745076623,0.9979597328693085,0.5916978520604609,0.742678867260316,0.0,4
1878,0.6475336240392211,0.5289511381777148,0.6103787186202104,0.77794136188596,0.8577362552547173,0.15252081111968352,0.4570120688961621,0.0,1
1879,0.5547078000021513,0.45900505932113184,0.617547918518771,0.6511634123633641,0.7862457917781541,0.15324835145948001,0.4716904145221741,0.0,2
1880,0.1967836403464178,0.1005137179802845,0.1953333570653546,0.15675321302588296,0.7978358564438331,0.419576071116715,0.5024062605374142,1.0,4
1881,0.2140943743566271,0.172174265299402,0.37075822493344157,0.233098685589621,0.8497304330269572,0.6591710389508441,0.8233583881642399,0.0,0
1882,0.4931302259196398,0.4755555286392153,0.7020494576026161,0.4722672271075656,0.977537358990359,0.2966401367490613,0.8188544254659209,0.0,3
1883,0.08739278136914569,0.017116931501558918,0.06639892911696198,0.5024904512750179,0.5633978879330509,0.21445521190358086,0.4768849452556978,0.0,3
1884,0.26665669535076103,0.20738568434741664,0.42352560737904715,0.14993621838594,0.9978611457096428,0.749368274489221,0.780124503601181,0.0,4
1885,0.5577381622095847,0.5741084414819684,0.8516560804834706,0.6475273418429062,0.785829820999009,0.15423094267751164,0.786068577966216,1.0,2
1886,0.14665174618623233,0.12412626377342169,0.2940872025890527,0.1994153933385422,0.9883463785651144,0.6399304531709972,0.7828481595638366,1.0,0
