,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult,cluster #
3555,267,2,8,8891138.0,1,10000623.0,1,9,1,3,2,1,0,92.90369517,-2.327238461,-0.549435274,2076.944415,211.8592749,6.148657295,0.670997017,6.144483775,-17.36256819,14.44570709,8.996007001,2.5502728180000003,0.913005156,85.43685409,-5.585568908,1.1476882,0.405921055,56.15253685,15.022028400000002,9.957563061,3437.923427,,,,107.9275074,106.6122006,14.99561125,1.554318237,-5.036397978,8.470216955,-0.633925332,50.0,5.962643667999999,1.004855347,-135.23468540000002,-6.059825069,-9.370021366,28.21413659,-16.41554135,0,0
3563,94,5,3,1000018364.0,1,1000017371.0,0,2,2,0,2,1,0,72.26790735,0.937830385,0.145552546,2427.060921,89.15794511,5.2670192810000005,1.952489796,5.463283735,-53.72473455,-0.293741492,-16.56753003,1.667685469,0.708074462,67.62972967,-8.942190927999999,-2.924948976,0.5260998060000001,102.5971171,6.9313298660000005,8.225433807,796.2088237,108.6658188,1.191184825,17.07788404,117.3006333,114.3986926,9.040360569,0.8671453859999999,8.80253988,-0.377551318,-1.953941775,50.0,5.312676238,0.208320474,-105.2423505,0.180282085,10.01553243,15.436918900000002,-32.60362656,0,0
3568,134,4,5,8899331.0,0,1000026861.0,1,3,1,2,2,0,0,89.21071709,-2.3949362730000003,4.543648519,2158.771337,130.063029,5.998683616,-3.312475032,6.475293463,-22.48677646,12.06574354,-14.38594096,1.917625097,-0.330725242,81.29837177,-6.658167457999999,1.809501684,0.423069173,97.30325854,9.797650391,20.8702325,3025.451715,99.55433242,10.37128291,46.78588154,189.9961486,187.0424836,28.55617754,1.6824530030000002,9.261907876,7.355257794,2.999158733,50.0,5.819825367999999,-9.871609096,-129.4427451,-6.0795300239999985,15.63898884,28.22917973,-19.75449137,1,0
3575,195,3,2,8891135.0,0,1000026861.0,1,5,1,0,1,0,1,86.61065119999998,0.196406577,3.988337132,2018.015995,110.9591126,5.245275701000001,-2.570138026,5.992649092000001,-31.43368844,5.79103111,-15.20976197,2.808231955,-0.13609649999999998,78.86957423,-5.722981012000001,1.120436623,0.439124062,101.3894261,10.25967983,-10.86369401,,107.7976747,14.60442462,-21.90041796,210.8195721,209.4768066,-12.62205681,1.895285034,9.400647843,3.080827205,2.264330486,50.0,5.24345353,-8.300029504,-125.7741339,-0.5375484420000001,14.99484285,26.51592001,-27.25986386,1,0
3585,284,4,2,8880992.0,1,1000017372.0,0,8,2,0,1,0,1,87.51245172,-0.363233569,-1.14507994,2286.361264,227.8516971,5.849615565,0.5566332589999999,5.097611616,-24.93930289,12.44566599,13.78940539,3.42902569,0.62670287,80.11424038,-4.973765461,1.411453834,0.440068244,93.38505606,10.18454947,22.29420682,1781.711372,99.66163844,7.391431582999999,46.55684687,147.947381,145.8925838,26.38082885,1.298058472,-7.538944877,6.621357344,-0.459274911,50.0,5.796192326,2.041614255,-127.2379512,-1.714048307,-12.38063453,25.67888267,-21.30029809,1,0
3586,290,5,6,8880992.0,1,8899333.0,1,8,2,3,2,1,0,87.36955757,-1.20193894,-0.8985894190000001,2307.795968,218.7269806,6.158703066,0.5902754139999999,5.317885028,-21.31311936,16.62155778,13.35783682,3.25444956,0.860155546,78.40120204,-5.196740581999999,1.6146760669999998,0.443291817,50.4361517,22.99787488,-7.696242487,1169.976938,109.4436606,2.028620057,-11.04793478,113.4678021,112.9761828,-5.668762435,1.937578735,-7.395843569,9.231101384,-0.518371502,50.0,6.035058552000001,1.529109256,-126.8485992,-3.396415528,-11.81154211,30.74220336,-17.43150544,0,0
3592,25,2,2,675965.0,1,8894845.0,0,1,1,1,0,0,0,91.46508115,-1.866034278,-2.268145446,2211.287805,218.2533035,6.2061052289999985,1.719905997,6.1695405339999985,-17.58341642,16.43523997,12.98325313,3.0155436210000004,0.706076432,80.87799049,-5.23959936,0.230927027,0.419788074,88.02250991,16.94933734,-0.439642125,994.6994351,109.9223743,23.67562639,-4.1238499389999985,228.8790742,228.223416,-3.380102508,2.443493042,-8.001995809,9.745048964,-1.5548666619999998,50.0,6.056145442,4.859018463,-132.7467298,-4.86826799,-13.77454198,37.75277053,-15.39903526,1,0
3596,50,1,1,8894855.0,0,1000017371.0,0,2,0,0,0,0,0,79.24304467,-1.170044673,3.451779808,2000.801957,165.5804674,6.869717767000001,-2.171932279,4.79254907,-26.72966825,19.97733759,-5.147859941,3.531399318,0.673778614,71.90050699999998,-6.096930465,2.500371303,0.491883814,78.92885581,19.47696231,21.50202348,1389.957184,100.1874944,25.67033408,45.41343148,228.0029001,228.0029001,27.72822745,2.633953857,3.714466773,10.73509376,1.832013449,50.0,6.730430335,-6.7527221310000005,-114.859162,-3.260591657,4.923229443,22.83126211,-17.945538,1,0
3597,56,2,6,8894855.0,0,8898911.0,1,2,0,3,2,0,0,79.78326978,-1.237071387,2.721789781,1914.414718,172.7063621,6.774559912999999,-2.151367009,4.761892457,-23.09797889,23.02136955,-2.95205723,3.675371449,0.185061272,72.25957698,-5.498506322000001,2.175685601,0.488779632,66.21087787,20.36035434,-34.03505905,1431.621346,87.91334891,12.97751526,-66.11537489,143.1952006,142.7254273,-37.68552942,1.921886597,2.361310182,12.332162599999998,1.881091094,50.0,6.630892833,-5.398809824,-115.701322,-3.2964749060000003,3.172036667,23.40358148,-15.6077913,1,0
3604,109,2,3,675965.0,1,674951.0,1,3,1,1,1,0,0,82.16831673,0.721850985,-0.750724753,2462.964285,74.27183151,6.068057287,1.816994289,4.99814597,-48.82435124,-5.806814743,-20.47586171,2.680856082,-0.598024006,75.09950578,-8.283620489,-4.553381978,0.472056831,98.73777746,4.454819444,4.992509353,1749.676722,108.5863565,0.326453008,17.57838203,112.315,107.4523366,9.279415482000001,0.855877075,10.4943296,-3.2627287,-1.728785534,50.0,6.0989492589999985,2.266406042,-119.34281609999998,-0.17159916,14.98580518,25.08352657,-36.83319483,1,0
3605,117,4,3,675965.0,1,9999668.0,0,3,1,1,1,2,0,90.49919057,-0.45611608,-2.712620964,2228.253565,239.6638702,6.0737128139999985,1.68485262,6.171777933,-27.4814405,6.627090499,11.3793081,3.3618978960000003,0.126207421,81.65967746,-5.676431386,-0.545432696,0.420342232,99.91252178,4.867590873,-1.717355514,1392.019693,109.7265179,3.667128169,-7.74732304,139.467621,135.5026605,-4.637156875,1.125637817,-7.098125992000001,3.771065714,-1.485554339,50.0,6.025295885,5.880228121,-131.5340609,-1.897911949,-12.24482239,31.88921674,-25.66866531,0,0
3607,141,3,3,675965.0,1,8899275.0,1,4,1,1,1,0,0,81.51148427,-0.7461249120000001,-0.492525191,2391.288295,84.48306671,6.091021062,1.966275182,5.039819455,-44.78953246,-1.5521683780000002,-15.64921033,1.654723067,0.197595856,75.26519559999998,-8.959198666,-3.389450467,0.473261443,84.26053151,10.87957844,10.76935775,2782.829364,105.8900139,10.55325508,29.78764189,174.5368079,173.2771041,19.21085861,1.793444214,8.05053937,-0.605318985,-1.907084351,50.0,5.98483954,1.552897412,-118.499941,-3.072292554,11.45091503,22.57572223,-33.03504134,1,0
3612,171,3,1,675965.0,1,674951.0,1,5,2,0,0,0,0,90.50205046,-1.313147235,-2.806652824,2181.5140850000007,242.2868171,6.195586354,1.611511194,6.233909581,-26.01510514,7.485358507000001,14.30950111,2.814754425,0.213056529,83.11622383,-6.211351404,-0.102204097,0.416578572,91.10169621,10.58010833,-29.46703185,1282.646493,92.40997865,13.37081434,-59.66852294,192.3875421,191.1894909,-35.75371865,1.852194214,-8.567603723,4.440018321,-1.409540012,50.0,6.084653656,6.01087722,-131.6621199,-3.82852362,-15.07915228,27.2561512,-24.35952835,1,0
3615,188,3,1,8894855.0,0,1000017371.0,0,6,2,0,0,1,0,82.95610277,-1.984536221,2.716186593,2206.965596,161.44427530000004,6.98443874,-2.236114704,4.637089986,-17.30891566,25.74380346,-8.655194164,3.653319347,-0.374351246,74.72090322,-5.179838402,1.114238446,0.472249831,57.49897098,16.00477547,-6.264318788,2502.67543,108.1001023,2.480123978,-20.355126,116.103872,114.7750785,-10.9719253,1.665602417,5.33841913,13.95290635,1.965587369,50.0,6.765833862000001,-5.388277997,-120.1917745,-4.79704873,7.707534838,26.12365844,-12.02903761,0,0
3617,198,3,1,675965.0,1,1000018217.0,0,6,2,0,0,0,0,91.50827527,-1.349131789,-1.985020498,2301.6152,198.6211142,6.2075390289999985,1.697882828,6.292144457999999,-20.33406702,12.30072749,4.155038059,3.268996979,0.214449969,84.01818675,-5.183915575,-1.199128962,0.411161043,94.46735787,7.049305508,-17.92192902,2460.492175,102.5279693,2.425262397,-39.84986679,123.3619007,121.13863329999998,-21.73880654,1.028257446,-2.804606106,7.087652907000001,-1.554077005,50.0,6.098448687,4.488371715,-133.2216581,-3.770511637,-5.057229558,27.72304506,-19.39368424,1,0
3619,215,3,2,8894855.0,0,8888763.0,1,7,2,1,0,0,0,81.85338771,-1.293984814,3.555638726,2136.235803,138.2637791,6.586789122000001,-2.327012764,4.987199165,-29.11095564,14.28328543,-12.77854764,2.936591484,-0.030507014,74.43322227,-6.673556499,1.185865755,0.474119226,101.335951,12.88213678,-11.06906481,,107.0788431,19.83601484,-25.18037004,246.5215821,246.1013751,-14.90928984,2.324852905,7.736401606,7.854275136,1.994595688,50.0,6.438959509,-6.936416422000001,-118.6798581,-3.68383146,10.96646753,24.01120243,-21.0404935,1,0
3623,247,4,5,8891135.0,0,674951.0,1,7,2,2,2,0,1,85.87336045,-0.347528135,3.079465512,1838.634817,114.7401498,5.674179175,-2.291034329,5.980866585,-28.44050628,9.541470527000001,-20.78391114,2.981574465,-1.166194016,77.89751932,-5.714856147999999,-0.853868354,0.443568095,100.4966437,9.266270555,9.611259462000001,1890.903704,106.4559549,13.38093151,27.69461529,218.8103061,218.8103061,18.56760414,1.915603027,12.20950936,5.280076226,2.059373261,50.0,5.631053812,-6.077878565,-124.7798391,-1.627029166,19.07264207,27.26567412,-23.92596905,1,0
3632,293,3,4,8890663.0,1,8888763.0,1,9,1,1,2,0,0,78.33067991,0.6798799640000001,-2.46459415,2172.826405,38.51308618,6.235875413,2.472824099,5.068494702,-56.3577593,-7.394203492999999,-5.847736474,2.180965362,-0.339379483,69.16493967,-9.914483747,-3.573242167,0.503625826,95.85327467,9.394138979,-16.61983126,818.0602733,104.8045707,7.577397682999999,-33.40642721,153.2602698,151.2743966,-18.47265913,1.318978882,2.063693772,-4.207027864,-2.234691019,50.0,6.258400899,5.061717081,-113.3487811,-0.417133183,2.557357246,29.85936645,-37.38745441,1,0
3633,303,5,6,1000018213.0,0,8899326.0,1,9,2,3,2,0,1,87.49902207,-1.767986755,3.131207465,2144.209574,152.8898082,7.08510335,-2.299269004,5.90606709,-18.93169977,17.86711368,-9.164787856,3.863589408,-0.15398042,79.12671472,-5.338649121,1.39877575,0.43660472,94.16233259999998,9.856485842,4.630741109,1763.046606,109.1459278,16.50701683,13.679928899999998,241.9793793,241.6819395,10.77129695,2.303910522,5.933350937,10.21844912,2.053163858,50.0,6.932360906,-6.661232947,-127.0429348,-4.523391388,9.587270154,28.77806647,-15.66279996,1,0
3648,127,2,8,8889973.0,1,663837.0,1,4,1,3,2,1,0,80.88058282,0.746202519,-0.432227113,2710.297151,29.95188798,6.3939738010000005,1.084268468,5.013504785,-53.82349306,-9.367610995,-5.3738240789999985,2.61292965,0.228551783,73.74543502,-9.205531823,-1.433820762,0.47988385,88.04054502,15.6576955,13.18519092,3329.983948,105.6925256,24.86675714,30.48076597,245.1017055,233.5259606,21.09820609,2.907097778,2.682443204,-5.145405282,-1.038678527,50.0,6.423354363,1.066888559,-117.4609561,-0.280676677,3.702472661,24.75158351,-39.27605257,0,0
3651,146,4,3,9999664.0,0,1000017371.0,0,5,1,2,0,2,0,83.88991917,-0.8728834609999999,2.599311889,1881.94811,132.75272379999998,6.555803197,-1.566064113,5.789427865,-27.35144724,12.5241967,-13.58786234,3.463702595,-0.278971004,76.52585303,-6.000221665,0.043432426,0.454491089,98.0970207,8.419027666,17.75973973,1178.525267,103.4531232,4.743338152,37.38207072,135.5410218,133.37338,20.60905351,1.105839233,8.058782124,6.9882008120000005,1.360336595,50.0,6.467624842,-5.114090012,-121.9431656,-2.708977554,12.08969346,24.80732413,-21.69042903,0,0
3652,150,1,4,8889973.0,1,9999672.0,1,5,0,0,2,0,0,94.41136503,-3.310689131,-0.6211488470000001,2320.892148,203.0132376,6.6098129320000005,0.806677688,6.2392834289999985,-15.2866288,15.72057428,6.689657763,2.278894635,0.791240862,86.05989116,-6.1927499689999985,0.649109379,0.400777023,102.6430577,10.09953456,-26.71543542,2272.674868,94.82740974,10.18048639,-55.74671022,178.3750051,176.1588561,-33.42000656,1.464751587,-3.83968054,9.566070795,-0.763807248,50.0,6.355748416,1.273244786,-137.2463956,-8.430380897000001,-7.286416452,31.82370836,-14.02087803,1,0
3663,234,2,3,9999664.0,0,8888946.0,1,8,0,1,1,0,0,85.14263973,-0.989862021,1.489451871,1799.080454,136.1212942,6.575494991,-1.456945792,5.692713258,-30.08990347,8.519336676,-8.227152233,3.145206539,-0.7542983959999999,78.21369274,-6.599253077999999,-0.051830633,0.447215807,96.62258403,13.00228582,19.38269852,2520.6893600000008,99.95103845,20.33936746,45.93240725,220.9368768,220.9368768,29.87932112,2.316954346,4.809049974,4.829443647,1.33707478,50.0,6.47367053,-2.955942297,-123.8761048,-3.110442237,7.487407527,24.28745908,-24.65488928,1,0
3666,246,6,6,1000018219.0,0,8888763.0,1,8,1,3,2,1,0,87.39746491,-3.850823315,2.217864202,2215.730771,164.9192753,6.870095901,-0.980159949,4.850218664,-14.71906624,23.35464397,-6.3027845000000005,1.99029773,0.594963673,79.92443564,-6.547895991,1.054929477,0.444103421,88.92330544,15.32103099,-20.02689158,1203.219017,101.5973621,22.55300069,-42.1651628,255.2786317,247.6571812,-25.39527598,2.657335815,3.883652748,13.19320496,0.766609068,50.0,6.477264319,-4.668902403,-126.6619133,-9.084445983,6.3167706510000015,25.57881012,-10.71526857,0,0
3672,277,7,3,8891138.0,1,674951.0,1,8,2,1,1,1,0,90.89462623,-1.17427987,-1.6378657559999998,1860.668819,230.4858822,6.466091117,1.069910844,6.4362937360000005,-23.00807959,9.084486711,11.0514186,3.4691578560000003,0.485479761,85.62875801,-5.4685306439999986,0.43209799,0.407731009,64.88913011,10.07304115,-11.45450576,1138.436017,108.7336102,0.6753688609999999,-16.64143478,112.2462865,109.8078392,-8.639651443,1.407455444,-6.349385077000001,5.186407128,-0.958894537,50.0,6.371983159,3.45323305,-132.6136418,-3.42458626,-11.65565929,20.150473100000006,-22.65328494,0,0
3676,285,1,1,8891138.0,1,663837.0,1,9,0,0,0,0,0,89.78994888,-1.401662702,-1.631893414,1851.815733,222.0449598,6.630478406,0.875835357,6.279338014,-20.68961128,12.71863734,11.49832429,3.613787875,0.329667036,83.71856781,-5.271827307,0.52645649,0.41600483,89.41428876,11.34761928,-14.17126527,860.9034096,106.42609640000002,19.12827017,-27.81082949,242.7735971,242.3481703,-16.0761596,2.52696106,-6.620612593,7.234014645,-0.7613201759999999,50.0,6.516862699,3.372528343,-130.8773687,-3.844457343,-11.71293762,22.44311059,-19.3759032,1,0
3680,299,1,4,1000018219.0,0,8888946.0,1,10,0,1,2,0,0,88.04032887,-2.150034798,1.4407931319999998,2227.790469,144.7860976,6.702432355,-0.657953046,4.783101925,-22.57094834,15.03050127,-10.633267300000002,2.78229677,-0.178308617,80.31170797,-6.297397537,-0.524060993,0.44134053,107.1374832,11.47353278,-24.36011945,2049.279695,96.62960851,14.53159525,-52.56090194,209.87458480000004,208.8279658,-33.658401399999995,1.7498748780000002,5.929020932999999,8.413660946,0.523184448,50.0,6.468596456,-2.8090856260000003,-127.7916159,-5.6590992060000005,9.77773518,27.00695665,-18.29881527,1,0
3682,304,3,3,1000018219.0,0,8898911.0,1,10,1,2,0,0,0,86.50379090000001,-4.076805184,1.33334742,2177.470421,152.3361487,6.874035798,-0.8332489609999999,4.778491557,-18.19883417,20.64280124,-10.84024874,1.4859038880000002,-0.472633387,79.49288436,-7.394109297000001,-0.662500367,0.44855972,96.63171203,12.36385837,-21.14835736,1770.414091,100.3512404,13.54392232,-45.05134934,193.0209305,191.1114226,-28.22134885,1.843388062,5.966807813,11.77229212,0.709343251,50.0,6.450589794,-2.511196235,-125.41274579999998,-9.62579342,9.545236416,24.31026275,-13.34164856,1,0
3684,322,3,2,8891138.0,1,8894845.0,0,10,1,1,0,0,0,89.42684190000001,-2.308460715,-2.015042397,1949.798096,222.1135722,6.631052775,0.87359294,6.29340884,-18.6971895,15.38576464,13.93769593,2.943571646,0.177730809,82.45132272,-5.822911887999999,0.617188555,0.420184602,94.75398009,9.922013882,-2.548821122,1082.68021,109.3074317,10.55619291,-12.32391159,170.0507339,168.3088371,-8.378874551000001,1.5041461180000002,-8.130470727,8.997212052,-0.732422751,50.0,6.452216285,4.155375988,-130.1534332,-5.8186462510000005,-14.05087147,25.40365678,-16.62529691,1,0
3689,21,5,7,9999670.0,1,1000017371.0,0,1,2,2,2,0,2,89.47980729,-2.63877474,-3.1352806660000003,2262.42471,187.6112461,6.064751543,1.5675002530000002,7.212643389,-16.28923686,16.90083602,2.262599465,2.313126259,-1.0851938559999998,81.83913139,-5.763415328,-2.699602759,0.414644225,97.16546083,13.24294688,28.77479685,1823.569622,91.38002375,16.66681363,61.23458929,203.8929731,203.8929731,38.52853898,1.947879639,-2.177022912,10.32465356,-1.388135401,50.0,5.908017032,7.0763763520000005,-130.1966111,-6.407090472,-3.727078295,28.00043567,-14.4981702,1,0
3692,34,1,9,8899328.0,1,8894845.0,0,1,1,3,2,1,0,90.78704285,-1.95344891,-4.14083935,2113.937005,225.4064358,6.43889869,2.112959015,5.485514175,-16.77029954,17.54872109,17.8322014,3.2085148880000003,-0.281356264,83.17952337,-5.0713997310000005,-0.8241838140000001,0.421637239,91.43023831,10.5675029,-34.30654785,3103.378071,85.33267482,14.76188843,-69.41414755,220.9491046,219.1706351,-44.44179459,2.073141479,-10.55751954,9.831260312000001,-1.7619538609999998,50.0,6.256119241,8.902207478,-131.72013130000002,-5.100610886,-18.64473276,26.61783434,-14.81190013,0,0
3702,112,1,2,8899328.0,1,8899275.0,1,3,0,0,1,1,0,88.64414791,-2.270644028,-3.2938242160000004,1914.20941,212.1919196,6.753550831,1.960359141,5.124367499,-15.51805777,20.89987914,13.17879627,3.317318482,-0.04681953,81.31430332,-5.133835292,-0.857819579,0.434339361,93.76287659,8.50051103,-10.76268776,1099.417685,107.362413,3.869389777,-23.94358357,129.5457259,127.4317146,-12.96015098,1.089609985,-7.763523133,11.54289293,-1.661072661,50.0,6.5281826270000005,6.919351412999999,-128.6479239,-5.679989563,-13.09069882,25.15427596,-12.7106513,0,0
3706,135,3,2,9999670.0,1,8888946.0,1,4,1,0,1,0,1,75.59025734,-0.62718005,-0.957111124,2368.967707,115.2844933,6.259307034,1.4950508180000002,6.27373607,-45.86603481,3.382806462,-7.25942568,1.858962397,0.007848113,67.96028585,-9.359736299,-2.35258136,0.50509088,107.90468,14.37823808,-27.20885474,2164.5691890000007,95.09736262,20.48301715,-55.28548241,263.96376200000003,262.8431127,-36.02746237,2.268179321,3.647394523,2.09293444,-1.4209708230000002,50.0,6.1910703960000015,2.017455412,-109.8900119,-2.350487883,4.326509048,24.90327248,-29.69142713,1,0
3709,142,6,3,9999682.0,1,1000017373.0,0,4,2,2,0,0,0,85.48290123,-1.711963739,-2.227085931,1835.055353,228.99349480000004,6.098891411,1.41973036,5.71858358,-23.87821281,14.82473587,17.09184943,2.512856865,0.7687239,77.60441977,-6.189716227999999,0.993528653,0.447758197,99.12582475,4.313181332,-17.45842749,2013.1083260000007,102.4176722,2.328141841,-40.13251673,128.78514669999998,124.5194899,-22.06592601,1.030535278,-9.859972871,8.48548716,-1.244231165,50.0,5.941289191,4.284915973,-124.1894961,-4.475677153,-15.2582134,26.99006655,-19.04283861,1,0
3710,144,7,2,9999682.0,1,8888763.0,1,4,2,1,0,0,0,85.46106196,-2.473199087,-3.263770587,1843.863002,213.48031980000005,6.424089566,1.3470037540000002,5.741547092999999,-19.489414,19.89045237,13.17986893,2.492279909,-0.596494538,76.25249086,-6.160567389,-0.760908985,0.451656888,95.8363773,10.69198256,12.40737382,1894.43581,105.99680990000002,14.83057124,29.40363255,210.9429144,210.4000047,18.47235464,2.016294556,-8.269920609,11.61394061,-1.083531734,50.0,6.206591124,6.6508775039999986,-123.8511358,-5.966989907,-12.51580962,30.64648779,-14.59735387,1,0
3714,159,3,4,8899328.0,1,8888443.0,1,4,2,2,1,0,0,89.7131929,-1.948497214,-3.580635787,2167.927353,226.8603063,6.420149272000001,1.912851581,5.405524767999999,-21.09799383,14.29651939,15.29190775,2.832253169,-0.17172344399999998,81.89337716,-5.870280475,-0.730751313,0.428192928,105.00289209999998,6.6808611939999984,-18.31733239,916.5465897,102.6068737,6.751542668,-39.64538424,161.15667290000005,158.3509284,-22.79748731,1.243668823,-9.110187536,8.125609675,-1.604628241,50.0,6.231930556,7.603968161,-130.17472,-5.18477248,-15.62143436,27.50126604,-18.24089102,1,0
3715,160,4,1,8899328.0,1,1000018217.0,0,4,2,0,0,0,1,89.41906995,-2.031435305,-3.50688163,2079.729798,220.1030728,6.4753051820000005,2.112218196,5.256960335,-18.29741491,17.55181969,14.80999987,3.037716529,0.047741442,81.50288781,-5.426825904,-0.753193604,0.430934696,101.598259,14.25339283,25.40373749,1659.821109,96.70562041,21.00079826,52.42153587,230.3965404,229.989092,32.56042583,2.1243377690000003,-8.799388888,9.830141065,-1.80168103,50.0,6.275689489,7.414416725,-129.7153848,-5.270572916,-14.97385833,27.44876663,-15.44616648,1,0
3719,181,3,2,8899328.0,1,8894845.0,0,5,2,0,1,0,0,81.54495168,-1.289988812,-2.815201479,,188.0760349,6.4808249610000015,2.20623227,4.773851269,-34.67641933,8.05440703,1.148575741,2.36668817,-0.368667489,76.72847469,-7.555357018,-2.606481379,0.470481081,96.74341974,13.63911358,31.55478375,1995.229491,90.2842316,16.04743981,62.83870316,188.4945767,187.919515,38.16343244,1.93413147,-1.161521149,4.407304704,-1.925661095,50.0,6.321510936,5.7908563960000015,-118.6084165,-3.930252306,-1.699082159,16.96554173,-25.727009,1,0
3721,193,2,1,9999682.0,1,1000017371.0,0,6,0,0,0,0,0,85.66442783,-2.407874012,-2.829638498,1857.025906,214.5640823,6.401773787000001,1.280971962,5.803769405,-15.18204739,23.45608997,16.18460783,2.893463175,-0.003737449,77.23990558,-5.269991409,0.230472136,0.447383136,99.83972586,6.670243417000001,-13.50367679,2162.088455,104.5894972,5.594614849,-34.07380839,153.057019,150.5718388,-20.03654639,1.231050415,-9.630327563,13.41947908,-1.058392911,50.0,6.1951178460000005,5.637809366,-124.3201852,-5.709581696,-14.86587509,28.10064577,-11.45904189,1,0
3726,212,1,3,8899328.0,1,663837.0,1,6,0,1,1,1,0,88.42486463,-1.924346523,-4.300259922,1996.556665,216.2754173,6.451193366,2.053390367,5.353700819,-19.94150646,16.58381977,12.19627953,2.979056818,-0.970439972,80.75242394,-5.6253862460000015,-2.03442318,0.43497928,98.7203473,13.29359771,17.68187434,3015.592787,102.1679792,21.4595133,40.76382896,254.8395877,242.0074012,26.80968138,2.621074829,-7.6410833610000015,9.305392656,-1.675009436,50.0,6.263762684,9.210384849,-128.19854170000002,-5.02172759,-12.72434563,26.34504499,-16.678205,0,0
3731,257,3,1,1000018213.0,0,8898911.0,1,8,1,0,0,0,0,85.57450892,-1.7659581830000002,3.268736011,2115.77454,161.480978,6.840243421,-2.791982312,5.76958818,-25.4587051,12.783847,-4.294179418,3.072264649,-0.104973578,78.52398675,-6.513104492999999,2.464854522,0.445087043,96.43637671,5.666127927000001,-31.97811504,3460.346869,88.73528329,0.088397567,-65.00792901,110.4893514,106.6454597,-36.25278274,0.8822406009999999,3.199431718,7.3455227239999985,2.52442133,50.0,6.67877341,-6.962942852,-124.3149635,-4.651032313,5.014779652,24.5485341,-20.66069833,1,0
3736,287,3,5,8899328.0,1,674951.0,1,8,2,1,2,0,0,91.56048815,-1.678632374,-3.275317625,2182.725013,221.9348684,6.6395694370000005,1.981377762,5.331911001,-13.75338949,20.23514617,18.20690709,3.915638303,0.422571666,83.53928455,-4.235710183,0.112176282,0.419602189,63.81418269,18.70982607,16.06960022,3247.71028,101.4181427,14.23143739,42.59460374,145.7977441,145.0383791,25.35943354,2.135106812,-10.52230687,11.15575467,-1.698548931,50.0,6.478109122,6.9393626610000005,-132.92084350000002,-4.405874123,-18.84732796,28.17532739,-12.19210264,1,0
3737,303,2,7,8890663.0,1,8888760.0,1,9,1,2,2,0,0,85.66921489,-1.140666848,-3.425111556,1817.589467,236.6728784,6.142984002,2.403550136,5.599309101,-28.2988625,10.00573745,15.2713487,2.717920728,0.475109276,78.72444097,-6.403141196,-0.575858457,0.44544797,92.95584018,9.008590304,-27.03522118,1177.502316,95.93576375,12.17389517,-53.81754665,194.5612478,194.2678754,-32.30662939,1.791016235,-9.050716191,5.637280234,-2.12011633,50.0,6.0269465539999985,6.945856427000001,-124.4599396,-3.414965394,-14.25982449,23.93645063,-23.29225124,1,0
3745,35,2,4,8893350.0,0,8888763.0,1,1,1,1,2,0,0,85.94208347,-1.637268069,2.90646511,2001.851441,136.5217323,6.014391174,-1.98632873,7.107077577999999,-22.59948062,13.92278592,-13.23475943,2.643557562,-0.450400861,77.57611503,-6.00251573,0.34108724100000004,0.434961061,97.88019693,5.915735416,-9.653488696,1464.126256,,,,107.3995695,106.2807047,-10.75858731,0.8297125240000001,8.439825923999999,8.414297379,1.8183878,50.0,5.91004029,-6.033480168,-125.04646979999998,-4.117180408,13.13942554,29.15746506,-19.07436677,1,0
3746,42,4,5,8893350.0,0,8888946.0,1,1,2,3,1,0,0,86.03484962,-1.754629735,2.97935933,2053.837223,146.53384630000005,6.058502831,-2.105656368,7.194799655,-21.30846557,15.02576874,-9.955162156,2.691146748,-0.234694583,77.6340045,-5.877504167000001,1.046987275,0.433839933,107.3036479,11.80429573,-19.2734069,1734.706012,101.4498362,16.38849871,-42.51873086,224.1108391,219.73104530000003,-25.84501225,1.831437378,6.6291686689999985,9.10643558,1.936744195,50.0,5.950619281,-6.2834422210000005,-125.1839936,-4.336513845,10.33998994,29.29436915,-17.97008769,1,0
3747,45,5,3,8893350.0,0,1000017371.0,0,1,2,1,1,0,1,82.15589241,-0.8958556590000001,3.1691915610000003,2063.721496,170.4893653,6.090692452000001,-2.2594363680000003,6.816877643,-35.87515449,4.391732023,-0.7421046990000001,2.28257699,0.572614641,74.81704717,-7.747229037,3.026703972,0.4567152820000001,99.90014751,7.72064401,4.584004031,,109.8167721,5.6879175260000014,6.341942719,146.7388696,146.7388696,3.1522856160000003,1.157873535,1.409500505,2.7376364630000003,2.055848349,50.0,6.019514552,-6.598891445,-119.508449,-2.751847949,2.013562922,25.65692976,-28.26315725,1,0
